,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
28,"NOT SOBER (feat. Polo G & Stunna Gambino)","The Kid LAROI",509161,https://open.spotify.com/track/1JXBNvlDEl2epKSJ9EOgKX
29,"I Didn't Change My Number","Billie Eilish",504736,https://open.spotify.com/track/7bcy34fBT2ap1L4bfPsl9q
30,Yonaguni,"Bad Bunny",497132,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS
31,"favorite crime","Olivia Rodrigo",489852,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
32,"Lost Cause","Billie Eilish",482293,https://open.spotify.com/track/4191RXFPa7Ge9XkA4cWlna
33,"drivers license","Olivia Rodrigo",479032,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
34,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",476988,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
35,"Over The Top (feat. Drake)",Smiley,475984,https://open.spotify.com/track/3yaYgjEFkRw3PVjW9mV1TO
36,"You Right","Doja Cat",470351,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
37,"Todo De Ti","Rauw Alejandro",461072,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9
38,"Halley's Comet","Billie Eilish",446712,https://open.spotify.com/track/5XsAal7ZcWg1I5T4NcRjkv
39,"Astronaut In The Ocean","Masked Wolf",441376,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
40,happier,"Olivia Rodrigo",439561,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
41,"jealousy, jealousy","Olivia Rodrigo",436350,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
42,"my future","Billie Eilish",433764,https://open.spotify.com/track/3YUMWmx8EJq0DurfuIwoGh
43,brutal,"Olivia Rodrigo",410905,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
44,GOLDWING,"Billie Eilish",406527,https://open.spotify.com/track/0FfqyjhB6Kspvit1oOo7ax
45,Freaks,"Surf Curse",406376,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
46,"Blinding Lights","The Weeknd",399319,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
47,"Ball If I Want To",DaBaby,392596,https://open.spotify.com/track/0cu0rhnlCnJ7JIeHRiLpj3
48,"Male Fantasy","Billie Eilish",391318,https://open.spotify.com/track/4ak9GGe6afmi2HbxEjvhIC
49,"Therefore I Am","Billie Eilish",390140,https://open.spotify.com/track/20R4HfKloPKgXDqU7UKk3x
50,"Your Power","Billie Eilish",388560,https://open.spotify.com/track/042Sl6Mn83JHyLEqdK7uI0
51,"Miss The Rage (feat. Playboi Carti)","Trippie Redd",383290,https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq
52,Butter,BTS,374574,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
53,"Heartbreak Anniversary",Giveon,374102,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
54,"Tell Em",Cochise,372354,https://open.spotify.com/track/7nc7mlSdWYeFom84zZ8Wr8
55,"I WANNA BE YOUR SLAVE",Måneskin,369187,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
56,"t r a n s p a r e n t s o u l feat. Travis Barker",WILLOW,368305,https://open.spotify.com/track/5JKnYZOhSP7rOK0jPYcCjV
57,"EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)","DJ Khaled",363783,https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz
58,"Sweater Weather","The Neighbourhood",355255,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
59,OverHeated,"Billie Eilish",352074,https://open.spotify.com/track/5uSG6fUPRaehaV820zcpsK
60,Pain,PinkPantheress,347805,https://open.spotify.com/track/7CIERzyqIwLVKGp00YbHRO
61,"Red Light Green Light",DaBaby,338993,https://open.spotify.com/track/1YDebgap5OFwXEBG18NJvy
62,"Leave Before You Love Me (with Jonas Brothers)",Marshmello,334267,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
63,"From The Garden (feat. Lil Uzi Vert)","Isaiah Rashad",329654,https://open.spotify.com/track/3Dah4SWoWwekrG4GShaHVP
64,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",327291,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
65,"Permission to Dance",BTS,325023,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u
66,"Everybody Dies","Billie Eilish",324663,https://open.spotify.com/track/5jhBwnqzNNrENXnYrAdoCe
67,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",318606,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
68,DÁKITI,"Bad Bunny",317405,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
69,telepatía,"Kali Uchis",316468,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
70,Woman,"Doja Cat",315286,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
71,"WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)","Tyler, The Creator",312627,https://open.spotify.com/track/5B0kgjHULYJhAQkK5XsMoC
72,"Martin & Gina","Polo G",311637,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
73,Circles,"Post Malone",311075,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
74,"Mood (feat. iann dior)",24kGoldn,309612,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
75,"my ex's best friend (with blackbear)","Machine Gun Kelly",309411,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
76,"Not My Responsibility","Billie Eilish",307789,https://open.spotify.com/track/4T2zre0jqstNJ5Gt0WG9lz
77,Streets,"Doja Cat",307287,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
78,"My Mind",ZeXzy,304995,https://open.spotify.com/track/2vNjqiehjI05SzY5pI7sDH
79,"Watermelon Sugar","Harry Styles",299817,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
80,"Bezos I","Bo Burnham",299814,https://open.spotify.com/track/0Kdj7nwaYQmvhxnqZaIQuW
81,"Best Friend (feat. Doja Cat)",Saweetie,298444,https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp
82,"Lil Bit",Nelly,295774,https://open.spotify.com/track/0NmuYnjETG3u3qx0OmEJev
83,"Good Days",SZA,295575,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
84,"Don't Go Yet","Camila Cabello",290075,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
85,"No Role Modelz","J. Cole",289672,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
86,"WITHOUT YOU","The Kid LAROI",289443,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
87,"Dreams - 2004 Remaster","Fleetwood Mac",283772,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
88,"Get Into It (Yuh)","Doja Cat",280176,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
89,Pepas,Farruko,279813,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
90,Up,"Cardi B",277605,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
91,"Late At Night","Roddy Ricch",276529,https://open.spotify.com/track/1fxYz1s15pyZLsJT0Hdh1m
92,"STILL CHOSE YOU (feat. Mustard)","The Kid LAROI",274306,https://open.spotify.com/track/637YZncqOkeFzcTmr7YijJ
93,"Calling My Phone","Lil Tjay",271636,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
94,"enough for you","Olivia Rodrigo",271310,https://open.spotify.com/track/2TOzTqQXNmR2zDJXihjZ2e
95,"All Girls Are The Same","Juice WRLD",269990,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
96,"m y . l i f e (with 21 Savage & Morray)","J. Cole",269261,https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG
97,"Wishing Well","Juice WRLD",267683,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
98,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",263693,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
99,"AM Remix","Nio Garcia",262768,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho
100,Wockesha,"Moneybagg Yo",262373,https://open.spotify.com/track/0nqhKXDjsyBMvbeWmgijD0
101,"Lucid Dreams","Juice WRLD",262281,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
102,"Mr. Brightside","The Killers",261175,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
103,A-O-K,"Tai Verdes",261134,https://open.spotify.com/track/1sx0XsWUusUoPstbvokZjP
104,"WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix",BIA,260715,https://open.spotify.com/track/67G6iaOw8DZqp1z8STR89R
105,"Come & Go (with Marshmello)","Juice WRLD",256572,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
106,"NEVER LEFT","Lil Tecca",256514,https://open.spotify.com/track/21UkXrc9kD48rNpTMI2ecz
107,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",255737,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
108,"Whiskey Glasses","Morgan Wallen",254203,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
109,"Forever After All","Luke Combs",253668,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
110,"p r i d e . i s . t h e . d e v i l (with Lil Baby)","J. Cole",253124,https://open.spotify.com/track/5W8jRrZ6tWrTrqnKRtIQBf
111,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,252704,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
112,"Holy Smokes","Trippie Redd",250829,https://open.spotify.com/track/3EpF150nXMSNjiH0bbmXIL
113,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow",250444,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
114,"Bout A Million (feat. 42 Dugg & 21 Savage)","Pop Smoke",250090,https://open.spotify.com/track/4LaGu95Ui2s4vprSQYWUAZ
115,"The Spins","Mac Miller",249761,https://open.spotify.com/track/51pshtuYkgUQnt5huMPbKL
116,"Solid (feat. Drake)","Young Stoner Life",248535,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
117,"Laugh Now Cry Later (feat. Lil Durk)",Drake,246779,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
118,"WAP (feat. Megan Thee Stallion)","Cardi B",245008,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
119,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)","Internet Money",244088,https://open.spotify.com/track/2IePEfMAtqWS6rLXXFZIgI
120,"20 Min","Lil Uzi Vert",241638,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
121,"Wild Side (feat. Cardi B)",Normani,241272,https://open.spotify.com/track/4XkrlDVc8UQUvsyRsxvU0M
122,"Glad You Exist","Dan + Shay",239175,https://open.spotify.com/track/472vIK1ldetTxRxG3ovaiY
123,"If I Didn't Love You","Jason Aldean",238630,https://open.spotify.com/track/5f3MXmTmstozFg0BH1yPUk
124,"RIP Young","Isaiah Rashad",238274,https://open.spotify.com/track/6BiCjPFN5rM9JPy5eP5mCs
125,"Daddy Issues","The Neighbourhood",238209,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
126,"Build a Bitch","Bella Poarch",236508,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
127,"What You Know Bout Love","Pop Smoke",235913,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
128,"The Box","Roddy Ricch",235590,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
129,"Welcome to the Internet","Bo Burnham",234561,https://open.spotify.com/track/25AvaE23MXl06YRtQcQoJS
130,"Qué Más Pues?","J Balvin",232870,https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e
131,YKWIM?,"Yot Club",232775,https://open.spotify.com/track/2vWBUC9djv6BtiGlmKiQaH
132,"Save Your Tears","The Weeknd",232011,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
133,"1 step forward, 3 steps back","Olivia Rodrigo",231249,https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg
134,Robbery,"Juice WRLD",230323,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
135,"Cigarette Daydreams","Cage The Elephant",230287,https://open.spotify.com/track/0lkQOB949M2gLyut86aJ1b
136,"Tennessee Whiskey","Chris Stapleton",227115,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
137,goosebumps,"Travis Scott",225267,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
138,"Electric Love",BØRNS,224950,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
139,"Chicken Fried","Zac Brown Band",223561,https://open.spotify.com/track/3eBnEo9WL34ulBCZlLpUQO
140,"Blueberry Faygo","Lil Mosey",223467,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
141,"Space Song","Beach House",222052,https://open.spotify.com/track/7H0ya83CMmgFcOhw0UB6ow
142,Dior,"Pop Smoke",219895,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
143,"GANG GANG (with Lil Wayne)","Polo G",219891,https://open.spotify.com/track/0ezwvY7TkCwDEkKR49084k
144,"Headshots (4r Da Locals)","Isaiah Rashad",219227,https://open.spotify.com/track/0xta6Gah3inmeHbj0e3F9a
145,"Tongue Tied",Grouplove,218822,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
146,"What’s Next",Drake,218636,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
147,"Ramen & OJ","Joyner Lucas",218392,https://open.spotify.com/track/4TIqzdAssasqx3DAe6cG9J
148,"Don't Stop Believin'",Journey,218182,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
149,"Back In Blood (feat. Lil Durk)","Pooh Shiesty",217374,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
150,"Wasted On You","Morgan Wallen",217071,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
151,Heather,"Conan Gray",216002,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
152,"Volando - Remix",Mora,213993,https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe
153,"Don't Start Now","Dua Lipa",213748,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
154,"Someone You Loved","Lewis Capaldi",213386,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
155,"SLOW DANCING IN THE DARK",Joji,212993,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
156,"Everybody Talks","Neon Trees",212791,https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq
157,"Smells Like Teen Spirit",Nirvana,212552,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
158,"Talking to the Moon","Bruno Mars",212218,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
159,"XO Tour Llif3","Lil Uzi Vert",211957,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
160,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",209863,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
161,"No Return (with The Kid LAROI & Lil Durk)","Polo G",209803,https://open.spotify.com/track/23OYT3SFtoJqhiAUqktbc1
162,"Beautiful Crazy","Luke Combs",209259,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
163,"More Than My Hometown","Morgan Wallen",208312,https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS
164,"Knock Knock",SoFaygo,205524,https://open.spotify.com/track/6aHoPULNO7pSL2ZfUY0bU8
165,positions,"Ariana Grande",205277,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
166,"The Less I Know The Better","Tame Impala",205123,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
167,"Hats Off (feat. Travis Scott)","Lil Baby",205014,https://open.spotify.com/track/4lUmnwRybYH7mMzf16xB0y
168,"Wat U Sed (feat. Iamdoechii & Kal Banx)","Isaiah Rashad",204937,https://open.spotify.com/track/0VYchQkqpeEyh95D1pWqy2
169,"hot girl bummer",blackbear,204329,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
170,"Kings & Queens","Slicktor Victor",203833,https://open.spotify.com/track/0GmVsLlJcWhlbHtgWkfJS6
171,"Jocelyn Flores",XXXTENTACION,203514,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
172,"She Knows (feat. Amber Coffman & Cults)","J. Cole",203045,https://open.spotify.com/track/0Fs9cdPDhptWEDJmiCbkEW
173,"Goosebumps - Remix","Travis Scott",202568,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
174,505,"Arctic Monkeys",202391,https://open.spotify.com/track/58ge6dfP91o9oXMzq3XkIS
175,"you broke me first","Tate McRae",201526,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
176,"Life Is Good (feat. Drake)",Future,200823,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
177,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",200391,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
178,"Work Out","J. Cole",199866,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO
179,"Lay Wit Ya (feat. Duke Deuce)","Isaiah Rashad",199671,https://open.spotify.com/track/5KW5AYiCyi5auXXZR2cvxM
180,Riptide,"Vance Joy",199567,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
181,"hope ur ok","Olivia Rodrigo",197723,https://open.spotify.com/track/1zejeOnykpCoyVSit6Bwp3
182,"Wagon Wheel","Darius Rucker",197588,https://open.spotify.com/track/3xdjjKMcMOFgo1eQrfbogM
183,"4 Da Gang (with Roddy Ricch)","42 Dugg",196862,https://open.spotify.com/track/1mAey8kEPmDM2icL56kS9d
184,"The Hills","The Weeknd",196631,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
185,Memory,"Kane Brown",196221,https://open.spotify.com/track/34chhNX59Wo9HMFCsI3K8Y
186,"People Watching","Conan Gray",195949,https://open.spotify.com/track/4JeOesjcWWlprTAvucDSJX
187,"Washing Machine Heart",Mitski,195023,https://open.spotify.com/track/4Ys8jQvZOISzmp34BsImRf
188,"Outside (Better Days)",Blueface,194602,https://open.spotify.com/track/26BMsCXJpD7eYtP7ufhApC
189,"When It Rains It Pours","Luke Combs",194547,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
190,"lovely (with Khalid)","Billie Eilish",194435,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
191,"Tyler Herro","Jack Harlow",192600,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
192,"GO (feat. Juice WRLD)","The Kid LAROI",191890,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
193,"Claymore (feat. Smino)","Isaiah Rashad",191145,https://open.spotify.com/track/051zam2WDIKOLdu4XYpCaA
194,"Beer Never Broke My Heart","Luke Combs",191054,https://open.spotify.com/track/7aEtlGHoiPAfRB084NiDmx
195,"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,190979,https://open.spotify.com/track/30QR0ndUdiiMQMA9g1PGCm
196,"Before You Go","Lewis Capaldi",190045,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
197,"Love Again","Dua Lipa",190022,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
198,"Bohemian Rhapsody - Remastered 2011",Queen,189198,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
199,"Chasin' You","Morgan Wallen",188411,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
200,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",188331,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
