,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
24,"Stuck with U (with Justin Bieber)","Ariana Grande",527223,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
25,Righteous,"Juice WRLD",513603,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
26,"Don't Start Now","Dua Lipa",511765,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
27,"Chicago Freestyle (feat. Giveon)",Drake,510225,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
28,ROXANNE,"Arizona Zervas",504897,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
29,"Hasta Que Dios Diga","Anuel AA",498316,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
30,Supalonely,BENEE,494028,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
31,Falling,"Trevor Daniel",488540,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
32,"Say So (feat. Nicki Minaj)","Doja Cat",484166,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
33,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",474229,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
34,goosebumps,"Travis Scott",462266,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
35,"Break My Heart","Dua Lipa",459325,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
36,"Deep End Freestyle","Sleepy Hallow",453443,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
37,"HIGHEST IN THE ROOM","Travis Scott",448374,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
38,"Lucid Dreams","Juice WRLD",441299,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
39,Myron,"Lil Uzi Vert",439333,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
40,"Adore You","Harry Styles",438448,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
41,"Ballin' (with Roddy Ricch)",Mustard,437282,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
42,"Be Kind (with Halsey)",Marshmello,431918,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
43,"hot girl bummer",blackbear,426986,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
44,"TKN (feat. Travis Scott)",ROSALÍA,423957,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
45,"Lose Somebody",Kygo,415036,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
46,"High Fashion (feat. Mustard)","Roddy Ricch",412362,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
47,"Say So","Doja Cat",409734,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
48,"Play Date","Melanie Martinez",408240,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
49,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,407241,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
50,"SICKO MODE","Travis Scott",404548,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
51,"Someone You Loved","Lewis Capaldi",401143,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
52,"ily (i love you baby) (feat. Emilee)","Surf Mesa",392619,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
53,Robbery,"Juice WRLD",379872,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
54,"Turks (with Gunna & ft. Travis Scott)",NAV,379057,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
55,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",378564,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
56,P2,"Lil Uzi Vert",376519,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
57,"Before You Go","Lewis Capaldi",372425,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
58,"Godzilla (feat. Juice WRLD)",Eminem,369464,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
59,"If the World Was Ending (feat. Julia Michaels)","JP Saxe",367843,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
60,BOP,DaBaby,360155,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
61,"Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",354637,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs
62,"Dance Monkey","Tones And I",347382,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
63,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)","Lil Yachty",346959,https://open.spotify.com/track/0gO3E51A3fqp0ypJ26QbVP
64,"Stupid Love","Lady Gaga",346063,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt
65,Savage,"Megan Thee Stallion",341050,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
66,"All Girls Are The Same","Juice WRLD",340537,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
67,"Solitaires (feat. Travis Scott)",Future,339317,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
68,"That Way - Bonus Track","Lil Uzi Vert",327111,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
69,911,"Lady Gaga",324106,https://open.spotify.com/track/6qI0MU175Dk2DeoUjlrOpy
70,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",321401,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
71,PTSD,"G Herbo",319954,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
72,"everything i wanted","Billie Eilish",313903,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
73,"Jocelyn Flores",XXXTENTACION,312428,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
74,"Boss Bitch","Doja Cat",310114,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
75,"In Your Eyes","The Weeknd",309574,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
76,Alice,"Lady Gaga",303001,https://open.spotify.com/track/41A89rj3GoMG6ktN37L7PG
77,"Go Stupid","Polo G",300774,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd
78,"Yo Perreo Sola","Bad Bunny",297471,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
79,"Whiskey Glasses","Morgan Wallen",294539,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
80,"Chasin' You","Morgan Wallen",292657,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
81,"Free Woman","Lady Gaga",292294,https://open.spotify.com/track/4L6ihclQPu1hqP9r3WNJjQ
82,SAD!,XXXTENTACION,291329,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
83,Ransom,"Lil Tecca",287914,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
84,"10,000 Hours (with Justin Bieber)","Dan + Shay",280521,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
85,"COOLER THAN A BITCH (feat. Roddy Ricch)",Gunna,280313,https://open.spotify.com/track/5LHHKZOwV8XW4LJP2C64mw
86,"MIDDLE CHILD","J. Cole",280206,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
87,"OUT WEST (feat. Young Thug)",JACKBOYS,279280,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
88,"lovely (with Khalid)","Billie Eilish",277616,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
89,"Money In The Grave (Drake ft. Rick Ross)",Drake,277394,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
90,"Need It",Migos,275933,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ
91,"bad guy","Billie Eilish",273980,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
92,"Beautiful Crazy","Luke Combs",271668,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
93,Woah,"Lil Baby",267955,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
94,"Heartless (feat. Morgan Wallen)",Diplo,267529,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk
95,Selfish,"Madison Beer",264767,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
96,"XO Tour Llif3","Lil Uzi Vert",263663,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
97,"This Is America","Childish Gambino",263155,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
98,Safaera,"Bad Bunny",262601,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
99,"Emotionally Scarred","Lil Baby",261968,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm
100,WUNNA,Gunna,261727,https://open.spotify.com/track/0y7Ao3CVJsyKFmqdjutiIF
101,"SLOW DANCING IN THE DARK",Joji,261609,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
102,"Be Something (feat. Lil Baby)","Polo G",259726,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS
103,Suge,DaBaby,258840,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
104,"More Than My Hometown","Morgan Wallen",258556,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa
105,"On Me (feat. Ava Max) - From 'SCOOB!' The Album","Thomas Rhett",258207,https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3
106,"Goodbyes (feat. Young Thug)","Post Malone",257471,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
107,"rockstar (feat. 21 Savage)","Post Malone",257069,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
108,Memories,"Maroon 5",255903,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
109,Wow.,"Post Malone",255662,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
110,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,253696,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0
111,"Level of Concern","Twenty One Pilots",251760,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
112,"Armed And Dangerous","Juice WRLD",250470,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
113,July,"Noah Cyrus",249916,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
114,"Sum 2 Prove","Lil Baby",249763,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S
115,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",249041,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
116,"I Fall Apart","Post Malone",248833,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
117,"I Hope","Gabby Barrett",246120,https://open.spotify.com/track/2Hc4t9N2nt37oO4sF9BynI
118,"Broke In A Minute","Tory Lanez",246090,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
119,"Magic In The Hamptons (feat. Lil Yachty)","Social House",245758,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
120,"when the party's over","Billie Eilish",245458,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
121,"Fun Tonight","Lady Gaga",245382,https://open.spotify.com/track/6hyQVqfHFvsJDjcmj4qrHf
122,"Pop Out (feat. Lil Tjay)","Polo G",242723,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
123,"Plastic Doll","Lady Gaga",242544,https://open.spotify.com/track/3CidPLqWXqgesJlwYVJZdy
124,Replay,"Lady Gaga",242484,https://open.spotify.com/track/7sKbyYeJnITO1Eh9xd0lKd
125,Enigma,"Lady Gaga",242235,https://open.spotify.com/track/7JDbfYUHjDzQPFSDh5lzGs
126,"Murder On My Mind","YNW Melly",241894,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
127,"Broken Glass",Kygo,241831,https://open.spotify.com/track/78ldtCaBRJVp2i91B715L0
128,Heartless,"The Weeknd",240041,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
129,"Split/Whole Time","Lil Yachty",239118,https://open.spotify.com/track/62hpoPrA3rtfeX1aWONig5
130,Suicidal,"YNW Melly",238960,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
131,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,237102,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
132,"Truth Hurts",Lizzo,237007,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
133,"Heart On Ice","Rod Wave",236935,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
134,SUGAR,BROCKHAMPTON,235948,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
135,"No Idea","Don Toliver",234548,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
136,"Pain 1993 (with Playboi Carti)",Drake,231999,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
137,"Know Your Worth",Khalid,230933,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
138,"Beer Can’t Fix","Thomas Rhett",229770,https://open.spotify.com/track/7idmHTAQQPUFqdjXkoooXD
139,F.N,"Lil Tjay",229753,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
140,VIBEZ,DaBaby,229710,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
141,"Does To Me (feat. Eric Church)","Luke Combs",229560,https://open.spotify.com/track/0nGXi46VcQQ56ZJR428MKS
142,"The Less I Know The Better","Tame Impala",229250,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
143,EARFQUAKE,"Tyler, The Creator",227621,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
144,Congratulations,"Post Malone",226322,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
145,"Lean Wit Me","Juice WRLD",225322,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
146,"Sine From Above (with Elton John)","Lady Gaga",225277,https://open.spotify.com/track/0zzsyWc45eUcSjw4FNHxeN
147,Moonlight,XXXTENTACION,224972,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
148,"One Of Them Girls","Lee Brice",224406,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa
149,Falling,"Harry Styles",223405,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
150,"Going Bad (feat. Drake)","Meek Mill",222881,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
151,"Tongue Tied",Grouplove,222630,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
152,"FIND MY WAY",DaBaby,222134,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor
153,"223's (feat. 9lokknine)","YNW Melly",221828,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
154,"JUMP (feat. YoungBoy Never Broke Again)",DaBaby,221581,https://open.spotify.com/track/0oT9ElXYSxvnOOagP9efDq
155,"No Guidance (feat. Drake)","Chris Brown",221536,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
156,"Breaking Me",Topic,220818,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
157,"This City","Sam Fischer",220284,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
158,"Better Now","Post Malone",219811,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
159,Daisies,"Katy Perry",218394,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
160,"No Role Modelz","J. Cole",218281,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
161,"BELIEVE IT",PARTYNEXTDOOR,217754,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
162,"Higher Love",Kygo,216923,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
163,Camelot,"NLE Choppa",216894,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
164,"IDK You Yet","Alexander 23",214436,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
165,Maniac,"Conan Gray",213374,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
166,Babylon,"Lady Gaga",213126,https://open.spotify.com/track/5DttNeiizFqWUON9hZBqTY
167,Legends,"Juice WRLD",213084,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
168,"Commercial (feat. Lil Uzi Vert)","Lil Baby",212955,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA
169,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",212895,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
170,"Hate Me (with Juice WRLD)","Ellie Goulding",212549,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
171,Señorita,"Shawn Mendes",212355,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
172,"CITY OF ANGELS",24kGoldn,210979,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
173,"Chromatica II","Lady Gaga",210437,https://open.spotify.com/track/0oQc0F6KUE7QY7k5TU6bic
174,"Six Feet Apart","Luke Combs",208277,https://open.spotify.com/track/5v6gozUHFv9OoNdFYz6p8V
175,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,207990,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
176,HUMBLE.,"Kendrick Lamar",207314,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
177,"Are You Bored Yet? (feat. Clairo)",Wallows,207269,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
178,"Like That (feat. Gucci Mane)","Doja Cat",206918,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
179,Speechless,"Dan + Shay",205754,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
180,"Without Me",Halsey,205351,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
181,"When It Rains It Pours","Luke Combs",204925,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
182,"7 rings","Ariana Grande",204389,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
183,"Enemies (feat. DaBaby)","Post Malone",204147,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
184,"Say You Won't Let Go","James Arthur",203198,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
185,"One Man Band","Old Dominion",202911,https://open.spotify.com/track/4d06WHb42InzAePn3rarVx
186,Happier,Marshmello,200704,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
187,"The London (feat. J. Cole & Travis Scott)","J. Cole",200581,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
188,21,"Polo G",200551,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
189,"Baby (Lil Baby feat. DaBaby)","Quality Control",200128,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
190,Dior,"Pop Smoke",199842,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
191,Tequila,"Dan + Shay",199745,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
192,"MORE & MORE",TWICE,199704,https://open.spotify.com/track/3omvXShuRPM3zbDpWYqf5g
193,"Out Of Love (feat. Internet Money)","Lil Tecca",199556,https://open.spotify.com/track/7rTzrRdc5UbvLr0gwI1J3E
194,changes,XXXTENTACION,199282,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
195,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",198689,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
196,Hurricane,"Luke Combs",197234,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
197,"Sanguine Paradise","Lil Uzi Vert",197189,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
198,Youngblood,"5 Seconds of Summer",196720,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
199,"Captain Hook","Megan Thee Stallion",196459,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI
200,"Stuck In A Dream (feat. Gunna)","Lil Mosey",195903,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
