,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
39,"everything i wanted","Billie Eilish",467440,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
40,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",457441,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
41,Physical,"Dua Lipa",453226,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
42,"FIND MY WAY",DaBaby,446709,https://open.spotify.com/track/1lGHa2pwYzxQHFBUynhLtO
43,"Save Your Tears","The Weeknd",443086,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
44,"Lucid Dreams","Juice WRLD",441679,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
45,PTSD,"G Herbo",432472,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
46,"Lo Mein","Lil Uzi Vert",431294,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
47,"CITY OF ANGELS",24kGoldn,424888,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
48,"Boss Bitch","Doja Cat",419298,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
49,Safaera,"Bad Bunny",415719,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
50,Suicidal,"YNW Melly",410939,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
51,"Yo Perreo Sola","Bad Bunny",408734,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
52,"10,000 Hours (with Justin Bieber)","Dan + Shay",393356,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
53,"My Oh My (feat. DaBaby)","Camila Cabello",392247,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
54,"Baby Pluto","Lil Uzi Vert",387270,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
55,"OUT WEST (feat. Young Thug)",JACKBOYS,386568,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
56,Robbery,"Juice WRLD",385294,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
57,"If the World Was Ending (feat. Julia Michaels)","JP Saxe",383580,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
58,"You should be sad",Halsey,366109,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
59,"bad guy","Billie Eilish",364125,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
60,Woah,"Lil Baby",363384,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
61,"La Difícil","Bad Bunny",357442,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
62,"Heart On Ice","Rod Wave",355860,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
63,"Moral of the Story",Ashe,348513,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
64,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",348365,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
65,"lovely (with Khalid)","Billie Eilish",340664,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
66,"Hardest To Love","The Weeknd",339624,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
67,"Like It Is",Kygo,338911,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
68,"All Girls Are The Same","Juice WRLD",334000,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
69,"Scared To Live","The Weeknd",333771,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
70,"Forever (feat. Post Malone & Clever)","Justin Bieber",332128,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
71,"Sum 2 Prove","Lil Baby",331568,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S
72,Maniac,"Conan Gray",331254,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
73,"when the party's over","Billie Eilish",330261,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
74,"Si Veo a Tu Mamá","Bad Bunny",330242,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
75,"HIGHEST IN THE ROOM","Travis Scott",329974,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
76,Memories,"Maroon 5",329554,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
77,SUGAR,BROCKHAMPTON,327426,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
78,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,324402,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
79,Ransom,"Lil Tecca",321859,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
80,Suge,DaBaby,320711,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
81,"Like That (feat. Gucci Mane)","Doja Cat",315877,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
82,"No Idea","Don Toliver",315853,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
83,"B.S. (feat. H.E.R.)","Jhené Aiko",313637,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
84,"Jocelyn Flores",XXXTENTACION,312650,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
85,VIBEZ,DaBaby,312470,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
86,"Money In The Grave (Drake ft. Rick Ross)",Drake,309023,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
87,Skechers,DripReport,306843,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
88,"Broke In A Minute","Tory Lanez",305843,https://open.spotify.com/track/2ZrAjMSmlbDIil0JaVgTHh
89,"Before You Go","Lewis Capaldi",305635,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
90,"Heatin Up (feat. Gunna)","Lil Baby",302174,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
91,Faith,"The Weeknd",301509,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
92,"I Love Me","Demi Lovato",300669,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
93,"Alone Again","The Weeknd",300354,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
94,SAD!,XXXTENTACION,300350,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
95,Snowchild,"The Weeknd",298663,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
96,"Goodbyes (Feat. Young Thug)","Post Malone",296851,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
97,Falling,"Harry Styles",291646,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
98,Wow.,"Post Malone",291396,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
99,"Murder On My Mind","YNW Melly",290976,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
100,"Watermelon Sugar","Harry Styles",290962,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
101,"Too Late","The Weeknd",290143,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
102,"Escape From LA","The Weeknd",289756,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
103,"XO Tour Llif3","Lil Uzi Vert",289289,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
104,July,"Noah Cyrus",289274,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
105,"MIDDLE CHILD","J. Cole",288574,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
106,"Know Your Worth",Khalid,288424,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
107,"Silly Watch","Lil Uzi Vert",286705,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
108,"223's (feat. 9lokknine)","YNW Melly",284454,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
109,"SLOW DANCING IN THE DARK",Joji,283929,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
110,"I Fall Apart","Post Malone",280888,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
111,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie",280437,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
112,"Beautiful Crazy","Luke Combs",279490,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
113,Vete,"Bad Bunny",276980,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
114,GOODMORNINGTOKYO!,"TOKYO’S REVENGE",275938,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
115,"Bean (Kobe) [feat. Chief Keef]","Lil Uzi Vert",275570,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1
116,"Whiskey Glasses","Morgan Wallen",273315,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
117,F.N,"Lil Tjay",273231,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
118,Ignorantes,"Bad Bunny",272963,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
119,"One Man Band","Old Dominion",272619,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR
120,"Make No Sense","YoungBoy Never Broke Again",271437,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
121,"Chasin' You","Morgan Wallen",269553,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
122,"Truth Hurts",Lizzo,269311,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
123,"Stupid Love","Lady Gaga",268220,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
124,"Hate Me (with Juice WRLD)","Ellie Goulding",262843,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
125,Yummy,"Justin Bieber",262586,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
126,Camelot,"NLE Choppa",261808,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
127,Yessirskiii,"Lil Uzi Vert",261710,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1
128,"Pop Out (feat. Lil Tjay)","Polo G",261654,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
129,Rojo,"J Balvin",261166,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
130,"rockstar (feat. 21 Savage)","Post Malone",261103,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
131,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",260217,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
132,"Old Me","5 Seconds of Summer",256779,https://open.spotify.com/track/4POHzEwNTCYaIvqCUp3NnO
133,"No Guidance (feat. Drake)","Chris Brown",254063,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
134,EARFQUAKE,"Tyler, The Creator",251678,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
135,"SICKO MODE","Travis Scott",250414,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
136,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,249132,https://open.spotify.com/track/4iiWcajF1fEUpwcUewc464
137,Señorita,"Shawn Mendes",248463,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
138,Levitating,"Dua Lipa",247572,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
139,"Stuck In A Dream (feat. Gunna)","Lil Mosey",247081,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
140,"Going Bad (feat. Drake)","Meek Mill",246596,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
141,"Eastside (with Halsey & Khalid)","benny blanco",246175,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
142,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,246077,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
143,Prices,"Lil Uzi Vert",244203,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
144,"To Die For","Sam Smith",243809,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
145,"Baby (Lil Baby feat. DaBaby)","Quality Control",240728,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
146,Wildflower,"5 Seconds of Summer",240544,https://open.spotify.com/track/353IDEfNzPJmGNRnOi5kJ1
147,"I Hope","Gabby Barrett",239918,https://open.spotify.com/track/2Hc4t9N2nt37oO4sF9BynI
148,"Commercial (feat. Lil Uzi Vert)","Lil Baby",238355,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA
149,"Armed And Dangerous","Juice WRLD",237817,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
150,"ocean eyes","Billie Eilish",237398,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
151,Moonlight,XXXTENTACION,237383,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
152,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",237037,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
153,"La Santa","Bad Bunny",236530,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
154,Tusa,"KAROL G",235752,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
155,Homecoming,"Lil Uzi Vert",234898,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
156,"What If I Told You That I Love You","Ali Gatie",233716,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
157,Legends,"Juice WRLD",233048,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
158,"Lose You To Love Me","Selena Gomez",232872,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
159,"Enemies (feat. DaBaby)","Post Malone",232371,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
160,"Heartless (feat. Morgan Wallen)",Diplo,232367,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
161,goosebumps,"Travis Scott",231712,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
162,"Better Now","Post Malone",231385,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
163,"The Less I Know The Better","Tame Impala",231051,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
164,Dior,"Pop Smoke",230976,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
165,"Without Me",Halsey,230555,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
166,"ORANGE SODA","Baby Keem",230272,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD
167,Speechless,"Dan + Shay",228734,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
168,Hallucinate,"Dua Lipa",228693,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg
169,Selfish,"Madison Beer",227668,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
170,"I Don't Care (with Justin Bieber)","Ed Sheeran",226402,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
171,Lalala,Y2K,225962,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
172,"Pretty Please","Dua Lipa",224124,https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2
173,"The London (feat. J. Cole & Travis Scott)","J. Cole",222787,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
174,"It's You","Ali Gatie",221221,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
175,"Lights Up","Harry Styles",220395,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
176,"Havin My Way (feat. Lil Durk)","Lil Skies",219953,https://open.spotify.com/track/0oH0OIeKJSAT5bdFkbz20A
177,Trust,"Brent Faiyaz",219864,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR
178,"i love you","Billie Eilish",218801,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
179,"Into the Unknown","Idina Menzel",218597,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
180,"The Take (feat. Chris Brown)","Tory Lanez",216024,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
181,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",216011,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
182,Noticed,"Lil Mosey",215078,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
183,Will,"Joyner Lucas",214759,https://open.spotify.com/track/40ijlFtuamT3J2zR2mwfmm
184,"Say You Won't Let Go","James Arthur",214562,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
185,"7 rings","Ariana Grande",214173,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
186,"Lean Wit Me","Juice WRLD",214109,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
187,"What A Man Gotta Do","Jonas Brothers",212523,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
188,changes,XXXTENTACION,212252,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
189,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo",212149,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
190,Cardigan,"Don Toliver",211980,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF
191,Happier,Marshmello,211646,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
192,"Envy Me",Calboy,210999,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
193,"Beautiful People (feat. Khalid)","Ed Sheeran",210698,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
194,SKYBOX,Gunna,210125,https://open.spotify.com/track/7GwYENSg87oERcW0Wacd6m
195,"Repeat After Me (Interlude)","The Weeknd",209926,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl
196,"No Time To Die","Billie Eilish",209854,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
197,"The War (feat. Young Thug)","Joyner Lucas",209739,https://open.spotify.com/track/2o1dvKh58G11C51Y9EgBs3
198,I.F.L.Y.,Bazzi,209626,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
199,"Best Part (feat. Daniel Caesar)",H.E.R.,208449,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
200,"you were good to me","Jeremy Zucker",208326,https://open.spotify.com/track/4CxFN5zON70B3VOPBYbd6P
