,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
116,TRELLAS,"Bad Bunny",283360,https://open.spotify.com/track/09WAnxdBuebQopKhJT3oZS
117,"Smile (with The Weeknd)","Juice WRLD",283219,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
118,"I Saw Mommy Kissing Santa Claus","The Jackson 5",281807,https://open.spotify.com/track/3lkYS3iMpWMVpaJ0yJAFrJ
119,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",281769,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
120,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,281452,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
121,"Are You Bored Yet? (feat. Clairo)",Wallows,278702,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
122,"Carol of the Bells","Mykola Dmytrovych Leontovych",277724,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
123,goosebumps,"Travis Scott",277106,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
124,"Do You Hear What I Hear?","Bing Crosby",275424,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
125,"Electric Love",BØRNS,275125,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
126,"Joy To The World","Nat King Cole",274659,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
127,"lovely (with Khalid)","Billie Eilish",273763,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
128,"Heart Of Glass (Live from the iHeart Festival)","Miley Cyrus",273623,https://open.spotify.com/track/5GK1GYXH16RdfmltogHhAk
129,"Adore You","Harry Styles",271531,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
130,"Plastic Hearts","Miley Cyrus",269691,https://open.spotify.com/track/6qCsKKS7Ol63SJW3LOIX5R
131,"Life Is Good (feat. Drake)",Future,269497,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
132,BICHOTA,"KAROL G",267385,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
133,"No Role Modelz","J. Cole",267055,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
134,"Whiskey Glasses","Morgan Wallen",265676,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
135,"If the World Was Ending (feat. Julia Michaels)","JP Saxe",263086,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
136,"death bed (coffee for your head)",Powfu,262466,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
137,"Star Shopping","Lil Peep",261940,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
138,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",261423,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
139,"hot girl bummer",blackbear,260605,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
140,Righteous,"Juice WRLD",260077,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
141,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",257129,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
142,"This Christmas","Donny Hathaway",256126,https://open.spotify.com/track/7MSYSOobsombc1mbDWFxtD
143,"Winter Wonderland","Bing Crosby",255058,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
144,"Blastoff (feat. Juice Wrld & Trippie Redd)","Internet Money",254380,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a
145,"Still Goin Down","Morgan Wallen",254305,https://open.spotify.com/track/096YtKWNRXdmYKFLelSBto
146,"HIGHEST IN THE ROOM","Travis Scott",254201,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
147,"Go Crazy","Chris Brown",253866,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
148,Bang!,AJR,253737,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn
149,Golden,"Harry Styles",253341,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
150,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",253310,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
151,Falling,"Harry Styles",252205,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
152,"O Tannenbaum","Vince Guaraldi Trio",251937,https://open.spotify.com/track/34rzJNfTd5e9s3TICFMPD0
153,"motive (with Doja Cat)","Ariana Grande",251659,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
154,"Mr Loverman","Ricky Montgomery",250381,https://open.spotify.com/track/0MF5QHFzTUM2dYm6J7Vngt
155,Dior,"Pop Smoke",248318,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
156,"After Party","Don Toliver",247473,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
157,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",246632,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
158,"Better Together","Luke Combs",245448,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7
159,21,"Polo G",244730,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
160,"Roses - Imanbek Remix","SAINt JHN",244176,https://open.spotify.com/track/5f5tMrP3ZZbNtiLIHKOQLS
161,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",243062,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
162,BOP,DaBaby,241788,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
163,"Ballin' (with Roddy Ricch)",Mustard,241778,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
164,July,"Noah Cyrus",240906,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
165,"Pretty Heart","Parker McCollum",239555,https://open.spotify.com/track/6vC90OOjZR165Hw8CpsqEm
166,"Like It's Christmas","Jonas Brothers",239119,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
167,"Chasin' You","Morgan Wallen",239052,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
168,"Silver Bells","Dean Martin",238341,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0
169,"MIDDLE CHILD","J. Cole",237238,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
170,"Kacey Talk","YoungBoy Never Broke Again",235855,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F
171,"Girls in the Hood","Megan Thee Stallion",235626,https://open.spotify.com/track/7yiSvALPjMrBLDDrbcDRNy
172,"Beautiful Crazy","Luke Combs",234406,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
173,"We Paid (feat. 42 Dugg)","Lil Baby",233880,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
174,ROXANNE,"Arizona Zervas",233573,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
175,"20 Min","Lil Uzi Vert",233145,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
176,"XO Tour Llif3","Lil Uzi Vert",231126,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
177,SAD!,XXXTENTACION,230789,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
178,"Merry Christmas, Happy Holidays",*NSYNC,229851,https://open.spotify.com/track/15coTBAzEN1bOeipoNDZAR
179,"just like magic","Ariana Grande",229608,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
180,"everything i wanted","Billie Eilish",228918,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
181,"Everybody Dies In Their Nightmares",XXXTENTACION,228310,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
182,"Spicy (feat. Post Malone)","Ty Dolla $ign",227845,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
183,"Driving Home for Christmas - 2019 Remaster","Chris Rea",226670,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
184,"Have Yourself A Merry Little Christmas","Judy Garland",225993,https://open.spotify.com/track/030mot3ZKR3oskfMsqDB2R
185,"WHATS POPPIN","Jack Harlow",225780,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
186,"SICKO MODE","Travis Scott",224690,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
187,"WTF Do I Know","Miley Cyrus",224656,https://open.spotify.com/track/37PJvlIfYWqEX6fgjHlnTf
188,"Deep End",Fousheé,223396,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
189,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,223250,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
190,"Heat Waves","Glass Animals",221377,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
191,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",220745,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
192,Maniac,"Conan Gray",220579,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
193,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,219315,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
194,"Sunday Best",Surfaces,218897,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
195,"Gimme What I Want","Miley Cyrus",218806,https://open.spotify.com/track/4v8jmsVox8VwU5js3JHOJZ
196,"Godzilla (feat. Juice WRLD)",Eminem,217627,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
197,"Say You Won't Let Go","James Arthur",216728,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
198,"Night Crawling (feat. Billy Idol)","Miley Cyrus",216509,https://open.spotify.com/track/4U34WsyOvppOMnRfq7DuOy
199,"when the party's over","Billie Eilish",216399,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
200,"off the table (with The Weeknd)","Ariana Grande",216120,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
