,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
38,Señorita,"Shawn Mendes",485432,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
39,"Lose You To Love Me","Selena Gomez",476592,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
40,"No Guidance (feat. Drake)","Chris Brown",471141,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
41,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,454923,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
42,Wow.,"Post Malone",448286,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
43,"Stuck In A Dream (feat. Gunna)","Lil Mosey",444279,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
44,"Goodbyes (Feat. Young Thug)","Post Malone",443078,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
45,"Had Enough (feat. Quavo & Offset)","Don Toliver",431952,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN
46,Death,"Trippie Redd",431022,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
47,"MIDDLE CHILD","J. Cole",428798,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
48,"rockstar (feat. 21 Savage)","Post Malone",418736,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
49,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,414501,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
50,"10,000 Hours (with Justin Bieber)","Dan + Shay",403337,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
51,"thank u, next","Ariana Grande",396198,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
52,"Old Town Road - Remix","Lil Nas X",394518,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
53,"7 rings","Ariana Grande",392380,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
54,"SICKO MODE","Travis Scott",391992,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
55,"Make No Sense","YoungBoy Never Broke Again",388529,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
56,"Start Wit Me (feat. Gunna)","Roddy Ricch",386865,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu
57,"WHAT TO DO? (feat. Don Toliver)",JACKBOYS,386759,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe
58,Camelot,"NLE Choppa",383572,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
59,"God's Plan",Drake,382228,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
60,Falling,"Harry Styles",372181,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
61,"GANG GANG",JACKBOYS,370967,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK
62,"Talk (feat. Disclosure)",Khalid,370536,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
63,"All Girls Are The Same","Juice WRLD",370106,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
64,Happier,Marshmello,361184,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
65,"Yellow Hearts","Ant Saunders",360586,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
66,"Baby (Lil Baby feat. DaBaby)","Quality Control",358487,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
67,Vete,"Bad Bunny",357508,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
68,Legends,"Juice WRLD",355716,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
69,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",354190,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
70,"The London (feat. J. Cole & Travis Scott)","J. Cole",351395,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
71,"Pop Out (feat. Lil Tjay)","Polo G",349367,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
72,"Beautiful People (feat. Khalid)","Ed Sheeran",349021,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
73,"Say So","Doja Cat",347513,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
74,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",344726,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
75,SUGAR,BROCKHAMPTON,343110,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
76,"ORANGE SODA","Baby Keem",339850,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD
77,"Going Bad (feat. Drake)","Meek Mill",339587,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
78,VALENTINO,24kGoldn,338264,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
79,"Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",338256,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
80,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",337258,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
81,Tusa,"KAROL G",333055,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
82,"Peta (feat. Meek Mill)","Roddy Ricch",332763,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4
83,"I Like It","Cardi B",328206,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
84,"Murder On My Mind","YNW Melly",327911,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
85,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",327285,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
86,Closer,"The Chainsmokers",327165,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
87,"when the party's over","Billie Eilish",325109,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
88,"Lights Up","Harry Styles",321018,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
89,"Hate Me (with Juice WRLD)","Ellie Goulding",320242,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
90,Panini,"Lil Nas X",319353,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
91,GOODMORNINGTOKYO!,"TOKYO’S REVENGE",319259,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
92,"Tip Toe (feat. A Boogie Wit da Hoodie)","Roddy Ricch",318732,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ
93,Lalala,Y2K,317887,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
94,"RITMO (Bad Boys For Life)","Black Eyed Peas",317368,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
95,"Hot (feat. Gunna)","Young Thug",317050,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
96,EARFQUAKE,"Tyler, The Creator",314235,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
97,"Better Now","Post Malone",311406,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
98,Juice,Lizzo,308722,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
99,"Into the Unknown","Idina Menzel",308456,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
100,"Enemies (feat. DaBaby)","Post Malone",308049,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
101,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",307010,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
102,SAD!,XXXTENTACION,306974,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
103,Sucker,"Jonas Brothers",305864,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
104,"SLOW DANCING IN THE DARK",Joji,303492,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
105,Juicy,"Doja Cat",302383,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
106,"6 Kiss","Trippie Redd",301865,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
107,"Shape of You","Ed Sheeran",299544,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
108,"Don't Stop Me Now - Remastered 2011",Queen,299108,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
109,"I Don't Care (with Justin Bieber)","Ed Sheeran",297299,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
110,"Armed And Dangerous","Juice WRLD",289230,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
111,"Young Dumb & Broke",Khalid,287460,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
112,"lovely (with Khalid)","Billie Eilish",287411,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
113,"How Do You Sleep?","Sam Smith",287064,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
114,F.N,"Lil Tjay",283736,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
115,"The Middle",Zedd,281430,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
116,"Good as Hell",Lizzo,280929,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
117,Graveyard,Halsey,280299,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
118,"One Dance",Drake,280073,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
119,July,"Noah Cyrus",279670,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
120,"Ransom (with Juice WRLD) - Remix","Lil Tecca",277020,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp
121,Trampoline,SHAED,275852,https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS
122,"I Fall Apart","Post Malone",274074,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
123,"Feel It Still","Portugal. The Man",271775,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
124,"Panini - DaBaby Remix","Lil Nas X",270827,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD
125,"Despacito - Remix","Luis Fonsi",270471,https://open.spotify.com/track/1vnnXMrBeEWiRg3YCMCjQq
126,"Lean Wit Me","Juice WRLD",270320,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
127,"Hot Shower","Chance the Rapper",267151,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
128,"Sanguine Paradise","Lil Uzi Vert",266887,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
129,"Hey Ya!",Outkast,266847,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM
130,"XO Tour Llif3","Lil Uzi Vert",266698,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
131,"Wake Me Up",Avicii,264771,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
132,"Hop Off A Jet (feat. Travis Scott)","Young Thug",263137,https://open.spotify.com/track/3RZftiuTcLOqpsd8ZlwNhr
133,Callaita,"Bad Bunny",260623,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
134,goosebumps,"Travis Scott",260493,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
135,"Pure Water (with Migos)",Mustard,260411,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
136,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",259345,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
137,Somebody,"Internet Money",258012,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
138,"High Hopes","Panic! At The Disco",257896,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
139,"Without Me",Halsey,257676,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
140,"Heart On Ice","Rod Wave",257403,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
141,"Jocelyn Flores",XXXTENTACION,256998,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
142,"Before You Go","Lewis Capaldi",256432,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
143,"High Fashion (feat. Mustard)","Roddy Ricch",256145,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
144,"If the World Was Ending (feat. Julia Michaels)","JP Saxe",256049,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
145,HUMBLE.,"Kendrick Lamar",255129,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
146,GATTI,JACKBOYS,252886,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g
147,"My Type",Saweetie,252601,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
148,"Up All Night",Khalid,251849,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
149,Immortal,"21 Savage",250656,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq
150,"Bad Bad Bad (feat. Lil Baby)","Young Thug",250411,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH
151,"MIA (feat. Drake)","Bad Bunny",250410,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
152,Millions,"Young Thug",250258,https://open.spotify.com/track/43YQDj1KOPMFAUcTEPKy4p
153,"Eastside (with Halsey & Khalid)","benny blanco",249753,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
154,"Pumped Up Kicks","Foster The People",249441,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
155,Maniac,"Conan Gray",249238,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
156,"One Thing Right",Marshmello,249008,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
157,"Heartless (feat. Morgan Wallen)",Diplo,245994,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
158,Congratulations,"Post Malone",245855,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
159,"Shotta Flow (feat. Blueface) [Remix]","NLE Choppa",245663,https://open.spotify.com/track/5BJMeoCXXgbRAWfp6fTulr
160,"Nice For What",Drake,245371,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
161,"Did It Again","Lil Tecca",244480,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj
162,"LA CANCIÓN","J Balvin",244158,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
163,"New Rules","Dua Lipa",242927,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
164,Moonlight,XXXTENTACION,240439,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
165,"Havana (feat. Young Thug)","Camila Cabello",240339,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
166,"BEST ON EARTH (feat. BIA) - Bonus",Russ,240043,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi
167,"One Kiss (with Dua Lipa)","Calvin Harris",236145,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
168,"Dancing With A Stranger (with Normani)","Sam Smith",236121,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
169,"Envy Me",Calboy,235239,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
170,"bury a friend","Billie Eilish",234968,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
171,"You Need To Calm Down","Taylor Swift",233874,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
172,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",233739,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
173,Candy,"Doja Cat",233338,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
174,"It's You","Ali Gatie",232735,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
175,"Faucet Failure","Ski Mask The Slump God",232493,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
176,"Mo Bamba","Sheck Wes",232486,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
177,Motivation,Normani,230214,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
178,"Yes Indeed","Lil Baby",230025,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
179,"One Man Band","Old Dominion",229637,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR
180,"a lot","21 Savage",228949,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
181,"Famous Hoes","NLE Choppa",228317,https://open.spotify.com/track/35Xf2ABjPzUXKz19akd7Jj
182,"Graduation (with Juice WRLD)","benny blanco",226880,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm
183,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,225963,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
184,Better,Khalid,223491,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
185,"ocean eyes","Billie Eilish",222510,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
186,"UP THE SMOKE (with Offset)","Stunna 4 Vegas",222433,https://open.spotify.com/track/09TZsMHXEtQkdmMJZPLKup
187,"How I Move (feat. Lil Baby)","Flipp Dinero",221599,https://open.spotify.com/track/14X1WxiHXdVRJ99cMCBzOE
188,"The Less I Know The Better","Tame Impala",219983,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
189,Saint-Tropez,"Post Malone",219881,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
190,"No Role Modelz","J. Cole",218022,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
191,"Love Me More","Trippie Redd",216097,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf
192,Noticed,"Lil Mosey",215674,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
193,"no tears left to cry","Ariana Grande",212711,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
194,"We Are Young (feat. Janelle Monáe)",fun.,212534,https://open.spotify.com/track/5rgy6ghBq1eRApCkeUdJXf
195,"Beautiful Crazy","Luke Combs",212502,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
196,Speechless,"Dan + Shay",212418,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
197,"Paper Planes",M.I.A.,211588,https://open.spotify.com/track/1kusepF3AacIEtUTYrw4GV
198,Slide,H.E.R.,210099,https://open.spotify.com/track/2rTnVB1bvwxHtaIl4uVu7f
199,"Whiskey Glasses","Morgan Wallen",209966,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
200,"All Me (feat. Keyshia Cole)",Kehlani,209877,https://open.spotify.com/track/3ucRKbRlikYHyoI17gfR0c
