,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
34,"Dreams - 2004 Remaster","Fleetwood Mac",481264,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
35,"west side","Ariana Grande",473355,https://open.spotify.com/track/1whfVLMKWqAX3uk97VXsNN
36,"love language","Ariana Grande",469727,https://open.spotify.com/track/6NYtLvyThMT0oALFdJFdzq
37,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Tory Lanez",467405,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
38,"Blueberry Faygo","Lil Mosey",452418,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
39,"Mr. Right Now (feat. Drake)","21 Savage",448439,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
40,"you broke me first","Tate McRae",442940,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
41,"Levitating (feat. DaBaby)","Dua Lipa",435199,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr
42,"Watermelon Sugar","Harry Styles",433037,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
43,Heather,"Conan Gray",420107,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
44,"Martin & Gina","Polo G",406222,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
45,"my ex's best friend (with blackbear)","Machine Gun Kelly",402965,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
46,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,395036,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
47,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",392972,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
48,"All Girls Are The Same","Juice WRLD",384850,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
49,"Roses - Imanbek Remix","SAINt JHN",382960,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
50,"Mood Swings (feat. Lil Tjay)","Pop Smoke",382730,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
51,"Lucid Dreams","Juice WRLD",376309,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
52,"This Is Halloween","The Citizens of Halloween",372453,https://open.spotify.com/track/0yURuYmnz9tl4K04e5Y6aQ
53,PRACTICE,DaBaby,370930,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju
54,"The Box","Roddy Ricch",367649,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
55,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",367512,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
56,"Spicy (feat. Post Malone)","Ty Dolla $ign",366146,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
57,Runnin,"21 Savage",365010,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
58,Wonder,"Shawn Mendes",364712,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
59,Sofia,Clairo,362817,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
60,"24 (feat. Lil Baby)","Money Man",360709,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
61,"Savage Love (Laxed - Siren Beat)","Jawsh 685",360465,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
62,Robbery,"Juice WRLD",358836,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
63,"All I Want for Christmas Is You","Mariah Carey",356813,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
64,Circles,"Post Malone",346495,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
65,"Highway to Hell",AC/DC,341789,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s
66,"SICKO MODE","Travis Scott",341665,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
67,"SO DONE","The Kid LAROI",339426,https://open.spotify.com/track/5psEZhQu6lukjhavJo4AbC
68,"Midnight Sky","Miley Cyrus",335719,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
69,"Go Crazy","Chris Brown",331956,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
70,"Somebody's Watching Me - Single Version",Rockwell,328329,https://open.spotify.com/track/513JwqDfENCJ0Woi0T42qy
71,"bad guy","Billie Eilish",326542,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
72,Daisy,Ashnikko,321470,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
73,"Smile (with The Weeknd)","Juice WRLD",309930,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
74,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",307902,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
75,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,300270,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
76,Golden,"Harry Styles",293140,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
77,"(Don't Fear) The Reaper","Blue Öyster Cult",292451,https://open.spotify.com/track/5QTxFnGygVM4jFQiBovmRo
78,goosebumps,"Travis Scott",292271,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
79,Weeeeee,"Trippie Redd",287918,https://open.spotify.com/track/2PI3qpTqYowwMzOSQRuj73
80,"Got It On Me","Pop Smoke",287708,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
81,Disturbia,Rihanna,284245,https://open.spotify.com/track/30VrBsh1STRBoIrhQOAwzK
82,"After Party","Don Toliver",284132,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
83,"Life Is Good (feat. Drake)",Future,283882,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
84,"Someone You Loved","Lewis Capaldi",282199,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
85,"Party Girl",StaySolidRocky,282169,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
86,"Before You Go","Lewis Capaldi",278053,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
87,"hot girl bummer",blackbear,274028,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
88,"Superstition - Single Version","Stevie Wonder",273308,https://open.spotify.com/track/1h2xVEoJORqrg71HocgqXd
89,"death bed (coffee for your head)",Powfu,272321,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
90,"Excitement (feat. PARTYNEXTDOOR)","Trippie Redd",270556,https://open.spotify.com/track/7FullO2NDkyvxLuxYVKINa
91,"Sweater Weather","The Neighbourhood",270219,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
92,"Head & Heart (feat. MNEK)","Joel Corry",267071,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
93,Promiscuous,"Nelly Furtado",266101,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
94,Dior,"Pop Smoke",265899,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
95,"SLOW DANCING IN THE DARK",Joji,264903,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
96,"Better Together","Luke Combs",263731,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7
97,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,263548,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
98,Righteous,"Juice WRLD",259716,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
99,"Electric Love",BØRNS,259287,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
100,"HIGHEST IN THE ROOM","Travis Scott",259015,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
101,21,"Polo G",258404,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
102,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",257301,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
103,ROXANNE,"Arizona Zervas",256410,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
104,"Wolves (feat. Post Malone)","Big Sean",255951,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
105,"7 Summers","Morgan Wallen",255411,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy
106,"GO (feat. Juice WRLD)","The Kid LAROI",255228,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
107,"Adore You","Harry Styles",254095,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
108,Hawái,Maluma,253102,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
109,"Rags2Riches 2 (feat. Lil Baby)","Rod Wave",252622,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb
110,"Blastoff (feat. Juice Wrld & Trippie Redd)","Internet Money",251981,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a
111,"Ballin' (with Roddy Ricch)",Mustard,249857,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
112,"We Paid (feat. 42 Dugg)","Lil Baby",248865,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
113,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",245507,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
114,"Whiskey Glasses","Morgan Wallen",245349,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
115,"More Than My Hometown","Morgan Wallen",244933,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz
116,"WHATS POPPIN","Jack Harlow",241783,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
117,"Jocelyn Flores",XXXTENTACION,241590,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
118,"Girls in the Hood","Megan Thee Stallion",240646,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh
119,"Losses - Bonus","Lil Tjay",240389,https://open.spotify.com/track/3bAzFi7wGuOXJdgOYyFDSW
120,"Never Change (feat. Future)","Trippie Redd",238218,https://open.spotify.com/track/6BfdcIPOdGPMxlLKhgDW4f
121,"Are You Bored Yet? (feat. Clairo)",Wallows,237287,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
122,"Sunday Best",Surfaces,236109,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
123,Whoopty,CJ,235740,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5
124,"Train Wreck","James Arthur",234853,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
125,"A Nightmare on My Street","DJ Jazzy Jeff & The Fresh Prince",234450,https://open.spotify.com/track/2aRjuScpka878tUWOsLYpQ
126,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",234249,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
127,Diamonds,"Sam Smith",232920,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
128,"Rain On Me (with Ariana Grande)","Lady Gaga",231483,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
129,Falling,"Trevor Daniel",230847,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
130,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",230259,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
131,"20 Min","Lil Uzi Vert",228768,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
132,"Say So","Doja Cat",228765,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
133,"Midnight City",M83,228720,https://open.spotify.com/track/1eyzqe2QqGZUmfcPZtrIyt
134,BOP,DaBaby,228425,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
135,"Take You Dancing","Jason Derulo",227935,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
136,"Toosie Slide",Drake,226713,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
137,"Said Sum (feat. City Girls & DaBaby) - Remix","Moneybagg Yo",225495,https://open.spotify.com/track/13VXVxePp4NUiXwtmQ0viz
138,"Intentions (feat. Quavo)","Justin Bieber",224711,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
139,"Beautiful Crazy","Luke Combs",223622,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
140,"Kid That Kidd (feat. Future and Doe Boy)","Trippie Redd",222544,https://open.spotify.com/track/6EudabsFkMkxL9ZDVDqn0W
141,"Rockin' Around The Christmas Tree","Brenda Lee",221608,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
142,"Breaking Me",Topic,220560,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
143,"forget me too (feat. Halsey)","Machine Gun Kelly",219384,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m
144,"Sleepy Hollow","Trippie Redd",216797,https://open.spotify.com/track/1ikNTTRcnmMOTDpespZsQ7
145,"If the World Was Ending (feat. Julia Michaels)","JP Saxe",216278,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
146,"THE SCOTTS","THE SCOTTS",216173,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
147,"Daddy Issues","The Neighbourhood",215317,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
148,SAD!,XXXTENTACION,214404,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
149,"High Fashion (feat. Mustard)","Roddy Ricch",214202,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
150,"Star Shopping","Lil Peep",214158,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
151,"Last Christmas",Wham!,212886,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
152,"No Role Modelz","J. Cole",212758,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
153,"Jingle Bell Rock","Bobby Helms",212632,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
154,"Pretty Heart","Parker McCollum",212217,https://open.spotify.com/track/6vC90OOjZR165Hw8CpsqEm
155,"Look Over Your Shoulder (feat. Kendrick Lamar)","Busta Rhymes",212062,https://open.spotify.com/track/00R0fEFZGb5hyTgF1nrRCq
156,Toxic,"Britney Spears",211750,https://open.spotify.com/track/6I9VzXrHxO9rA9A5euc8Ak
157,"One Of Them Girls","Lee Brice",211414,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa
158,"No Guidance (feat. Drake)","Chris Brown",211187,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
159,Conversations,"Juice WRLD",211150,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
160,"GREECE (feat. Drake)","DJ Khaled",210905,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
161,"Kacey Talk","YoungBoy Never Broke Again",210009,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F
162,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",209809,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
163,"Chasin' You","Morgan Wallen",209184,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
164,"Deep End",Fousheé,208165,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
165,"The Less I Know The Better","Tame Impala",207949,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
166,Bang!,AJR,206845,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn
167,"Stay Down (with 6LACK & Young Thug)","Lil Durk",206833,https://open.spotify.com/track/6w4PV16oMh5I6ZOCvig0hK
168,"It's Beginning to Look a Lot like Christmas","Michael Bublé",206678,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
169,"It's the Most Wonderful Time of the Year","Andy Williams",206002,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
170,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",205977,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
171,"Glock In My Lap","21 Savage",205716,https://open.spotify.com/track/6pcywuOeGGWeOQzdUyti6k
172,"Santa Tell Me","Ariana Grande",205568,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
173,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",204767,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf
174,Falling,"Harry Styles",204765,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
175,"MIDDLE CHILD","J. Cole",203241,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
176,"XO Tour Llif3","Lil Uzi Vert",203176,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
177,"Onna Come Up","Lil Eazzyy",202384,https://open.spotify.com/track/3NxFTRr0692mbC5hD0nEZD
178,"Tongue Tied",Grouplove,202278,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
179,MORE,K/DA,202153,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
180,"Flex (feat. Juice WRLD)","Polo G",200887,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
181,"Godzilla (feat. Juice WRLD)",Eminem,200835,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
182,"Dance Monkey","Tones And I",200537,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
183,"Armed And Dangerous","Juice WRLD",199921,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
184,"Beer Never Broke My Heart","Luke Combs",199854,https://open.spotify.com/track/7aEtlGHoiPAfRB084NiDmx
185,Starboy,"The Weeknd",199587,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
186,"Space Cadet (feat. Gunna)","Metro Boomin",197899,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
187,"Sweet but Psycho","Ava Max",197587,https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B
188,"Pussy Talk","City Girls",197585,https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9
189,"Heartless (feat. Morgan Wallen)",Diplo,197300,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk
190,"Mr. Brightside","The Killers",196796,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
191,"rockstar (feat. 21 Savage)","Post Malone",196532,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
192,Wow.,"Post Malone",195175,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
193,"Tap In",Saweetie,194610,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
194,"Sweet Dreams (Are Made of This) - Remastered",Eurythmics,194085,https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS
195,"Stuck with U (with Justin Bieber)","Ariana Grande",193581,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
196,"lovely (with Khalid)","Billie Eilish",193171,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
197,"Savage Remix (feat. Beyoncé)",Beyoncé,192214,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
198,"7 rings","Ariana Grande",192153,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
199,September,"Earth, Wind & Fire",191989,https://open.spotify.com/track/4f2GB5ZC7vOUYPAg69N2Xw
200,"Don't Start Now","Dua Lipa",191964,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
