,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
24,"bad guy","Billie Eilish",638152,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
25,SUGAR,BROCKHAMPTON,636605,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
26,"Adore You","Harry Styles",634753,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
27,"OUT WEST (feat. Young Thug)",JACKBOYS,625660,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
28,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",620396,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
29,"My Oh My (feat. DaBaby)","Camila Cabello",611341,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
30,"Someone You Loved","Lewis Capaldi",597504,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
31,Mahogany,"Lil Wayne",585396,https://open.spotify.com/track/5f9JYuHSIHjp6rggue13RS
32,"King Of My City","A Boogie Wit da Hoodie",569804,https://open.spotify.com/track/4GyMIm2BEMoOXjmIvSpfLi
33,VIBEZ,DaBaby,568631,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
34,"HIGHEST IN THE ROOM","Travis Scott",568402,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
35,"hot girl bummer",blackbear,561596,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
36,"Get Me","Justin Bieber",561320,https://open.spotify.com/track/6zGPytJiZmFuyVq7RTNO9G
37,Physical,"Dua Lipa",560504,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
38,"Lucid Dreams","Juice WRLD",556506,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
39,Tusa,"KAROL G",552256,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
40,Robbery,"Juice WRLD",541167,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
41,"No Idea","Don Toliver",534931,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
42,"What A Man Gotta Do","Jonas Brothers",530032,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
43,"Sum 2 Prove","Lil Baby",526996,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz
44,Memories,"Maroon 5",520802,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
45,"Mama Mia","Lil Wayne",520666,https://open.spotify.com/track/7K8vPC3GPWafq2zXHuUGXz
46,"when the party's over","Billie Eilish",517071,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
47,GOODMORNINGTOKYO!,"TOKYO’S REVENGE",510784,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
48,Suge,DaBaby,509215,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
49,"I Don't Sleep (ft. Takeoff)","Lil Wayne",500086,https://open.spotify.com/track/03TzvVWdkVbLT9pzewYiDw
50,"10,000 Hours (with Justin Bieber)","Dan + Shay",500048,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
51,"Only The Young - Featured in Miss Americana","Taylor Swift",488959,https://open.spotify.com/track/2slqvGLwzZZYsT4K4Y1GBC
52,Funeral,"Lil Wayne",487549,https://open.spotify.com/track/4y1GxT1XnufGddKkrFkbtC
53,"Lose You To Love Me","Selena Gomez",471518,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
54,Ransom,"Lil Tecca",470815,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
55,"Truth Hurts",Lizzo,459492,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
56,"Money In The Grave (Drake ft. Rick Ross)",Drake,457777,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
57,"223's (feat. 9lokknine)","YNW Melly",449291,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
58,"WHATS POPPIN","Jack Harlow",447601,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
59,Rare,"Selena Gomez",446490,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
60,Heartless,"The Weeknd",441422,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
61,Dreams,"Lil Wayne",439310,https://open.spotify.com/track/7C9Yhom0eOTVIACJu4DBWo
62,"Know You Know (ft. 2 Chainz)","Lil Wayne",430048,https://open.spotify.com/track/4jT3GU6bhC8mrtDPZsNd0S
63,"ORANGE SODA","Baby Keem",418541,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD
64,"Watermelon Sugar","Harry Styles",413432,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
65,"Hot (Remix) [feat. Gunna and Travis Scott]","Travis Scott",410259,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
66,"Bing James (ft. Jay Rock)","Lil Wayne",406110,https://open.spotify.com/track/3wGkYZLDYtULqg635DyKw8
67,"MIDDLE CHILD","J. Cole",404659,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
68,"lovely (with Khalid)","Billie Eilish",403240,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
69,"All Girls Are The Same","Juice WRLD",400387,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
70,"Make No Sense","YoungBoy Never Broke Again",399270,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
71,"No Guidance (feat. Drake)","Chris Brown",396904,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
72,"Goodbyes (Feat. Young Thug)","Post Malone",395261,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
73,Wow.,"Post Malone",392254,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
74,Anyone,"Demi Lovato",391916,https://open.spotify.com/track/18ssFhD04lWo1RzpcohnrG
75,Señorita,"Shawn Mendes",391660,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
76,Eleven,Khalid,389822,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74
77,"Start Wit Me (feat. Gunna)","Roddy Ricch",389252,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu
78,Camelot,"NLE Choppa",386086,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
79,EARFQUAKE,"Tyler, The Creator",380383,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
80,FML,"Arizona Zervas",374033,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf
81,"BEST ON EARTH (feat. BIA) - Bonus",Russ,371258,https://open.spotify.com/track/0xKBkLcF71uUQeTA7FSu4A
82,"Stop Playin With Me","Lil Wayne",369788,https://open.spotify.com/track/2otTuKRISADOYA47CmIT4W
83,"Going Bad (feat. Drake)","Meek Mill",368919,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
84,"Clap For Em","Lil Wayne",366036,https://open.spotify.com/track/7AMK6RdMOQlpMI3cpjLW1m
85,"Trust Nobody (ft. Adam Levine)","Lil Wayne",364759,https://open.spotify.com/track/5BVVgL1FJ0wAEyNH0Mc8yX
86,"Stuck In A Dream (feat. Gunna)","Lil Mosey",363304,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
87,"Murder On My Mind","YNW Melly",363055,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
88,"Blue World","Mac Miller",356242,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5
89,"If the World Was Ending (feat. Julia Michaels)","JP Saxe",356220,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
90,"What If I Told You That I Love You","Ali Gatie",356104,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
91,Legends,"Juice WRLD",355777,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
92,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",355193,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
93,"Before You Go","Lewis Capaldi",353108,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
94,"Baby (Lil Baby feat. DaBaby)","Quality Control",352788,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
95,"Pop Out (feat. Lil Tjay)","Polo G",352146,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
96,"Not Me","Lil Wayne",348801,https://open.spotify.com/track/3tQ1sVcdTxPEn5SEy0nkCQ
97,"me & ur ghost",blackbear,348603,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
98,July,"Noah Cyrus",344651,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
99,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",343155,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
100,Death,"Trippie Redd",340098,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
101,"SICKO MODE","Travis Scott",339915,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
102,"RITMO (Bad Boys For Life)","Black Eyed Peas",336320,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
103,"Hate Me (with Juice WRLD)","Ellie Goulding",336139,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
104,SAD!,XXXTENTACION,333686,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
105,Vete,"Bad Bunny",333044,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
106,"Sunday Best",Surfaces,330600,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
107,Maniac,"Conan Gray",330372,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
108,"GUESS WHAT (feat. Rick Ross)",Russ,328957,https://open.spotify.com/track/40FUPlp2KJvdHY5ABnK100
109,"7 rings","Ariana Grande",327705,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
110,"Yellow Hearts","Ant Saunders",327335,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
111,"Ball Hard (ft. Lil Twist)","Lil Wayne",326613,https://open.spotify.com/track/5ZAOL1owTI8LQcRTzbZ9jY
112,"Jocelyn Flores",XXXTENTACION,324309,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
113,"Without Me",Halsey,324061,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
114,"The London (feat. J. Cole & Travis Scott)","J. Cole",323098,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
115,F.N,"Lil Tjay",318895,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
116,Lalala,Y2K,315928,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
117,Panini,"Lil Nas X",311349,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
118,"SLOW DANCING IN THE DARK",Joji,308600,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
119,"Peta (feat. Meek Mill)","Roddy Ricch",308532,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4
120,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo",308292,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
121,"rockstar (feat. 21 Savage)","Post Malone",308052,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
122,"ocean eyes","Billie Eilish",306501,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
123,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",304233,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
124,Harden,"Lil Wayne",303437,https://open.spotify.com/track/5JQsSh4OOKvV9tsSSWljGc
125,"Wild Dogs","Lil Wayne",300499,https://open.spotify.com/track/4WkYfVna9LPWvP1ieMuLQC
126,"Armed And Dangerous","Juice WRLD",297236,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
127,Value,"A$AP Ferg",296214,https://open.spotify.com/track/7im3jaJBEYivH5JKXMh1Yy
128,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",294934,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
129,"bury a friend","Billie Eilish",294199,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
130,"Old Town Road - Remix","Lil Nas X",292485,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
131,"Letter To Nipsey (feat. Roddy Ricch)","Meek Mill",290840,https://open.spotify.com/track/0j2CNrgtalXRGIvHMO2vzh
132,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",290265,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
133,"Black Swan",BTS,289269,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b
134,"Enemies (feat. DaBaby)","Post Malone",288418,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
135,Juicy,"Doja Cat",287672,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
136,"One Man Band","Old Dominion",285437,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR
137,VALENTINO,24kGoldn,284007,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
138,"Beautiful People (feat. Khalid)","Ed Sheeran",283538,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
139,Graveyard,Halsey,283246,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
140,B.I.T.C.H.,"Megan Thee Stallion",282833,https://open.spotify.com/track/06scTb0zbkxYNgpAB3J9fN
141,"I Fall Apart","Post Malone",281917,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
142,"Lights Up","Harry Styles",281402,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
143,Sucker,"Jonas Brothers",280698,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
144,"Rodeo - feat. Nas","Lil Nas X",280190,https://open.spotify.com/track/7ikRId3U9AXd6tfF2fbItC
145,"You Need To Calm Down","Taylor Swift",279949,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
146,"Better Now","Post Malone",279388,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
147,Moonlight,XXXTENTACION,279022,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
148,"I Don't Care (with Justin Bieber)","Ed Sheeran",278425,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
149,"Get Outta My Head (ft. XXXTentacion)","Lil Wayne",277461,https://open.spotify.com/track/3Fr6yG5mUHUBqmZ1iDbk7C
150,"Talk (feat. Disclosure)",Khalid,276938,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
151,"Hot (feat. Gunna)","Young Thug",274832,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
152,goosebumps,"Travis Scott",271820,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
153,"Ransom (with Juice WRLD) - Remix","Lil Tecca",271569,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp
154,"Sanguine Paradise","Lil Uzi Vert",270334,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
155,"Eastside (with Halsey & Khalid)","benny blanco",269780,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
156,"Lean Wit Me","Juice WRLD",269497,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
157,"Piano Trap","Lil Wayne",268986,https://open.spotify.com/track/6tymsSi3SLlsTHBDd6d2Nb
158,"6 Kiss","Trippie Redd",268145,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
159,Falling,"Harry Styles",267518,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
160,"Those Kinda Nights (feat. Ed Sheeran)",Eminem,267115,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH
161,"Lottery (Renegade)","K CAMP",266372,https://open.spotify.com/track/4dZTZbmJBCCofAExHwefda
162,"How I Move (feat. Lil Baby)","Flipp Dinero",266169,https://open.spotify.com/track/14X1WxiHXdVRJ99cMCBzOE
163,Happier,Marshmello,265897,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
164,"One Thing Right",Marshmello,265211,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
165,"U Played (feat. Lil Baby)","Moneybagg Yo",265152,https://open.spotify.com/track/7qeWNGBqqagdwf4KnjRzGZ
166,"Heartless (feat. Morgan Wallen)",Diplo,264590,https://open.spotify.com/track/4uNV7GyGEBZzPDdetEEvhS
167,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,264103,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
168,"Tip Toe (feat. A Boogie Wit da Hoodie)","Roddy Ricch",263562,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ
169,"Sights And Silencers (ft. The Dream)","Lil Wayne",263241,https://open.spotify.com/track/4JPSDfkcSSuvKLzsOS3RwU
170,"Into the Unknown","Idina Menzel",262064,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
171,"XO Tour Llif3","Lil Uzi Vert",260622,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
172,"i love you","Billie Eilish",260052,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
173,"Pure Water (with Migos)",Mustard,259418,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
174,"all the good girls go to hell","Billie Eilish",258663,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
175,"wish you were gay","Billie Eilish",258539,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
176,"Yes Indeed","Lil Baby",257404,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
177,"thank u, next","Ariana Grande",256075,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
178,"Bastard (Satan's Kid)","Lil Wayne",256062,https://open.spotify.com/track/4vbd6HosPvSpwlKBRj1Drr
179,"Envy Me",Calboy,254357,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
180,"Ayy Macarena",Tyga,253760,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
181,"Heartless (feat. Morgan Wallen)",Diplo,253432,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
182,Speechless,"Dan + Shay",253132,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
183,"Shotta Flow (feat. Blueface) [Remix]","NLE Choppa",251576,https://open.spotify.com/track/5BJMeoCXXgbRAWfp6fTulr
184,"It's You","Ali Gatie",251410,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
185,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",248851,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
186,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,248213,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB
187,"you should see me in a crown","Billie Eilish",247996,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
188,"Beautiful Crazy","Luke Combs",247254,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
189,"Whiskey Glasses","Morgan Wallen",245336,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
190,Hope,XXXTENTACION,243702,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
191,"Hot Shower","Chance the Rapper",241777,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
192,"Faucet Failure","Ski Mask The Slump God",241739,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
193,"The Less I Know The Better","Tame Impala",240857,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
194,Callaita,"Bad Bunny",240197,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
195,Noticed,"Lil Mosey",239796,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
196,Better,Khalid,239496,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
197,"Did It Again","Lil Tecca",235890,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj
198,"God's Plan",Drake,235159,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
199,"My Type",Saweetie,235148,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
200,"Panini - DaBaby Remix","Lil Nas X",234883,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD
