,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
56,Happier,Marshmello,407432,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
57,"Someone You Loved","Lewis Capaldi",403883,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
58,"Tap (feat. Meek Mill)",NAV,402475,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
59,"bury a friend","Billie Eilish",399872,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
60,Robbery,"Juice WRLD",399218,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
61,"Envy Me",Calboy,395253,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
62,Paradise,Bazzi,393915,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
63,"SICKO MODE","Travis Scott",389056,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
64,"Out The Mud","Lil Baby",380018,https://open.spotify.com/track/2wZjsbwmWfNVslgV5afl1L
65,"Homicide (feat. Eminem)",Logic,372028,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
66,"Look Back at It","A Boogie Wit da Hoodie",362065,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
67,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",360364,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
68,"thank u, next","Ariana Grande",358522,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
69,"Clout (feat. Cardi B)",Offset,355283,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
70,"When I Grow Up",NF,352870,https://open.spotify.com/track/0hWzB4dR1zwcokPvccww0k
71,"wish you were gay","Billie Eilish",352037,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
72,"Without Me",Halsey,350276,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
73,Sanctuary,Joji,348429,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
74,"God's Country","Blake Shelton",348226,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
75,SAD!,XXXTENTACION,348154,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
76,"break up with your girlfriend, i'm bored","Ariana Grande",347409,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
77,"Baby Sitter (feat. Offset)",DaBaby,344876,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
78,"a lot","21 Savage",343769,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
79,"Dancing With A Stranger (with Normani)","Sam Smith",343632,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
80,"Better Now","Post Malone",342925,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
81,Juice,Lizzo,341188,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
82,"rockstar (feat. 21 Savage)","Post Malone",329049,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
83,"Faucet Failure","Ski Mask The Slump God",326774,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
84,"Hate Me (with Juice WRLD)","Ellie Goulding",326649,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
85,"Worth It","YK Osiris",324255,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2
86,"Soltera - Remix",Lunay,321268,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
87,Easier,"5 Seconds of Summer",317884,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
88,"Goin Baby",DaBaby,316996,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
89,"Whiskey Glasses","Morgan Wallen",312000,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
90,"High Hopes","Panic! At The Disco",310631,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
91,Isis,"Joyner Lucas",310607,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh
92,"Beautiful Crazy","Luke Combs",310310,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
93,Heaven,Avicii,308247,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
94,"Focus (feat. 21 Savage)",Bazzi,307314,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu
95,"Mother's Daughter","Miley Cyrus",306405,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
96,"Otro Trago",Sech,305673,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
97,"Act Up","City Girls",305112,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
98,"I Think I'm OKAY (with YUNGBLUD & Travis Barker)","Machine Gun Kelly",304964,https://open.spotify.com/track/6bWBLZLBRQEJ5KsLicouNB
99,"La La Land (feat. YG)","Bryce Vine",303727,https://open.spotify.com/track/3TpBefRZ1vFcOH6z57PQRI
100,Moonlight,XXXTENTACION,303666,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
101,Feeling,"Juice WRLD",301594,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE
102,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",300980,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
103,"Find U Again (feat. Camila Cabello)","Mark Ronson",299142,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
104,"i'm so tired...",Lauv,297187,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
105,"Mixed Personalities (feat. Kanye West)","YNW Melly",295434,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
106,GRoCERIES,"Chance the Rapper",295279,https://open.spotify.com/track/0yFvWTLs3iIwDbc91noXGT
107,Shallow,"Lady Gaga",294080,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
108,"Jocelyn Flores",XXXTENTACION,293723,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
109,"Hey Look Ma, I Made It","Panic! At The Disco",293524,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
110,MEGATRON,"Nicki Minaj",292670,https://open.spotify.com/track/1ZDmxwg7Lywlx68b7SsJjj
111,"Good As Hell",Lizzo,292268,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
112,"Beer Never Broke My Heart","Luke Combs",291971,https://open.spotify.com/track/5eDvChP4WAPPrtaQeI9MhT
113,Speechless,"Dan + Shay",290339,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
114,"Saturday Nights",Khalid,288507,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
115,"SLOW DANCING IN THE DARK",Joji,287625,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
116,Nonstop,Drake,283988,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
117,"you should see me in a crown","Billie Eilish",283831,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
118,"I Like It","Cardi B",283561,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
119,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",282996,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
120,"Con Calma","Daddy Yankee",282189,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
121,Press,"Cardi B",281223,https://open.spotify.com/track/6dPyzkyZwoj9LqjQXOFdVv
122,"LOVE AGAIN","Daniel Caesar",279900,https://open.spotify.com/track/2fhePAlCSsJplwkjqMYpVm
123,Youngblood,"5 Seconds of Summer",277608,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
124,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",274442,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
125,"Rescue Me",OneRepublic,273851,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
126,"Taste (feat. Offset)",Tyga,273725,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
127,"Sweet but Psycho","Ava Max",272276,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
128,"I Fall Apart","Post Malone",271530,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
129,"Young Dumb & Broke",Khalid,271070,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
130,"ocean eyes","Billie Eilish",266081,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
131,"Look What God Gave Her","Thomas Rhett",264938,https://open.spotify.com/track/2KqJC0koTBUyDlsMt5ok1V
132,"All Girls Are The Same","Juice WRLD",263250,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
133,"All To Myself","Dan + Shay",262546,https://open.spotify.com/track/08tq1XcHwVt5PHXUo87i0D
134,Rumor,"Lee Brice",261912,https://open.spotify.com/track/56eGOeSsqdg3FLxdo83TwV
135,"Yes Indeed","Lil Baby",260430,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
136,Tequila,"Dan + Shay",258741,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
137,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,258670,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
138,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,257482,https://open.spotify.com/track/4eqrNsKy9Mvg1fvfsTVIAE
139,"Mo Bamba","Sheck Wes",256995,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
140,"I Like Me Better",Lauv,256941,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
141,"Armed And Dangerous","Juice WRLD",256755,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
142,"Leave Me Alone","Flipp Dinero",256420,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
143,Nightmare,Halsey,254427,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
144,"XO Tour Llif3","Lil Uzi Vert",254366,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
145,"Psycho (feat. Ty Dolla $ign)","Post Malone",253626,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
146,"God's Plan",Drake,251648,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
147,I,"Lil Skies",251468,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
148,"Bohemian Rhapsody - Remastered 2011",Queen,251095,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
149,"Love Me Less (feat. Quinn XCII)",MAX,250816,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ
150,Noticed,"Lil Mosey",248593,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
151,MOJAITA,"J Balvin",247468,https://open.spotify.com/track/71pEiUWwfDFiRO6RmFpnBf
152,idontwannabeyouanymore,"Billie Eilish",245415,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
153,"i love you","Billie Eilish",245112,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
154,"Wake Up in the Sky","Gucci Mane",244744,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
155,"That's a Rack","Lil Uzi Vert",243729,https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO
156,"Here With Me",Marshmello,243408,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
157,Congratulations,"Post Malone",243207,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
158,HUMBLE.,"Kendrick Lamar",239609,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
159,Location,Khalid,239568,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
160,"Be Alright","Dean Lewis",238885,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
161,"All Around The World (La La La)",R3HAB,237395,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
162,"YO LE LLEGO","J Balvin",237076,https://open.spotify.com/track/0uIfrUwwg0Z7KTitul7E3T
163,"my strange addiction","Billie Eilish",236685,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
164,"Boy With Luv (feat. Halsey)",BTS,234754,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
165,"The Middle",Zedd,233911,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
166,SUPERPOSITION,"Daniel Caesar",233237,https://open.spotify.com/track/45PxuJqJBnPXZKLxoo9Apj
167,"Who Do You Love","The Chainsmokers",232913,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
168,"No Me Conoce - Remix","Jhay Cortez",232248,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
169,"Ric Flair Drip (& Metro Boomin)",Offset,232119,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
170,"She Got the Best of Me","Luke Combs",230369,https://open.spotify.com/track/698eQRku24PIYPQPHItKlA
171,"UN PESO","J Balvin",229997,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa
172,"SOS (feat. Aloe Blacc)",Avicii,229876,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
173,"Body Like A Back Road","Sam Hunt",228649,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
174,"Best Part (feat. Daniel Caesar)",H.E.R.,228157,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
175,"MIA (feat. Drake)","Bad Bunny",227218,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
176,"Talk You Out Of It","Florida Georgia Line",225294,https://open.spotify.com/track/4qQwGRtGT7l6ckQtdPEFd4
177,"Slime Belief","YoungBoy Never Broke Again",224458,https://open.spotify.com/track/2qGfZAgDe1pV2y5xJAhi6R
178,goosebumps,"Travis Scott",222914,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
179,bellyache,"Billie Eilish",222143,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
180,xanny,"Billie Eilish",221951,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
181,"On GOD (with YG & Tyga feat. A$AP Ferg & A$AP Rocky)",Mustard,221381,https://open.spotify.com/track/3O7lxdQoe1aNWs93VSHsJg
182,"CIVIL WAR - Bonus",Russ,221157,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4
183,Money,"Cardi B",220933,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
184,"When It Rains It Pours","Luke Combs",219525,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
185,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",218885,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
186,changes,XXXTENTACION,218530,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
187,"Nice For What",Drake,218078,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
188,"Cocoa Butter Kisses","Chance the Rapper",217661,https://open.spotify.com/track/0aMHIW1lqrulVCx0LLlr6a
189,"Floating (feat. 21 Savage)","ScHoolboy Q",215826,https://open.spotify.com/track/4NN6N5TxBO5k9uqu0W4gfQ
190,"Don't Stop Believin'",Journey,213290,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
191,"This Feeling","The Chainsmokers",212678,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
192,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",212575,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
193,"Hide (feat. Seezyn)","Juice WRLD",211888,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w
194,Bitchuary,"Shordie Shordie",210816,https://open.spotify.com/track/4dV3okcjbQwTcg4ObIGr4N
195,"Te Robaré","Nicky Jam",210043,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
196,"Don't Stop Me Now - Remastered 2011",Queen,210025,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
197,"I Don't Know About You","Chris Lane",209271,https://open.spotify.com/track/3yOs8FffuG6hPbzQG9lIqV
198,CYANIDE,"Daniel Caesar",209137,https://open.spotify.com/track/3uouaAVXpQR3X8RYkJyitQ
199,Thunder,"Imagine Dragons",208972,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
200,"Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",208856,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
