,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
39,"You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","Taylor Swift",420298,https://open.spotify.com/track/5pcjystBtalYeqaiXCcgEY
40,"my ex's best friend (with blackbear)","Machine Gun Kelly",420285,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
41,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,413958,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
42,"WAP (feat. Megan Thee Stallion)","Cardi B",409388,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
43,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",408464,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
44,positions,"Ariana Grande",406950,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
45,"Martin & Gina","Polo G",406827,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
46,34+35,"Ariana Grande",405685,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
47,"Cloud 9","Beach Bunny",400497,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
48,"We're Good","Dua Lipa",399559,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
49,"Goosebumps - Remix","Travis Scott",395991,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
50,"Laugh Now Cry Later (feat. Lil Durk)",Drake,395164,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
51,"you broke me first","Tate McRae",377672,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
52,"All Girls Are The Same","Juice WRLD",373609,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
53,Circles,"Post Malone",371005,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
54,Bang!,AJR,368732,https://open.spotify.com/track/5FQPpxOXsvkMN6v18gtpwY
55,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",366269,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
56,"Wishing Well","Juice WRLD",361408,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
57,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",358821,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
58,"Lemon Pepper Freestyle (feat. Rick Ross)",Drake,355848,https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI
59,"Therefore I Am","Billie Eilish",354145,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
60,HOLIDAY,"Lil Nas X",353952,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
61,"Lucid Dreams","Juice WRLD",352437,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
62,"Come & Go (with Marshmello)","Juice WRLD",350771,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
63,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",348939,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
64,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow",347560,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
65,"Blueberry Faygo","Lil Mosey",342956,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
66,"Watermelon Sugar","Harry Styles",339433,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
67,"Someone You Loved","Lewis Capaldi",337296,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
68,"Wasted On You","Morgan Wallen",335515,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
69,"Lonely (with benny blanco)","Justin Bieber",331308,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
70,"The Business",Tiësto,325774,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
71,"No Role Modelz","J. Cole",325210,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
72,Arcade,"Duncan Laurence",322028,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
73,Ghost,"Justin Bieber",320215,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G
74,Robbery,"Juice WRLD",317666,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
75,"The Box","Roddy Ricch",317556,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
76,Body,"Megan Thee Stallion",316316,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
77,"Don't Start Now","Dua Lipa",312526,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
78,"Forever After All","Luke Combs",311597,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
79,"Dreams - 2004 Remaster","Fleetwood Mac",310780,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
80,"Time Today","Moneybagg Yo",310489,https://open.spotify.com/track/2bo0HCDcZj8BYjoht9zYgk
81,"Opp Stoppa (feat. 21 Savage)","21 Savage",307901,https://open.spotify.com/track/78p1rF7xx1snnaKxtUzBHn
82,Heather,"Conan Gray",307813,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
83,"Electric Love",BØRNS,302501,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
84,"Off My Face","Justin Bieber",299785,https://open.spotify.com/track/3T03rPwlL8NVk1yIaxeD8U
85,"Life Is Good (feat. Drake)",Future,299707,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
86,"Daddy Issues","The Neighbourhood",298026,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
87,"Big Gangsta","Kevin Gates",297935,https://open.spotify.com/track/03ERnTvSV5fy8WAyvA4uNP
88,"Unstable (feat. The Kid LAROI)","Justin Bieber",296081,https://open.spotify.com/track/137mSruegm1u6x9NvwiagR
89,"LA NOCHE DE ANOCHE","Bad Bunny",295359,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
90,"Way Out (feat. Big Sean)","Jack Harlow",294149,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W
91,"Cry Baby (feat. DaBaby)","Megan Thee Stallion",293459,https://open.spotify.com/track/4aarlAfLKVCTxUDNgbwhjH
92,"Adore You","Harry Styles",291061,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
93,goosebumps,"Travis Scott",289073,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
94,911,Sech,287457,https://open.spotify.com/track/2TksvaRivgAEj780DgRB73
95,"Tyler Herro","Jack Harlow",286041,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
96,"Talking to the Moon","Bruno Mars",285785,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
97,"Track Star",Mooski,284394,https://open.spotify.com/track/5hChuUMe5iHfjkXgzj1D4b
98,"Whiskey Glasses","Morgan Wallen",282467,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
99,"Real As It Gets (feat. EST Gee)","Lil Baby",279633,https://open.spotify.com/track/7eX3um6NpOQKWJMGCi97XD
100,"JETSKI (feat. Lil Mosey & Lil Tecca)","Internet Money",277955,https://open.spotify.com/track/2vl0D1b0M6UHlD1Fjh5j1m
101,"hot girl bummer",blackbear,277703,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
102,"20 Min","Lil Uzi Vert",274897,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
103,"Put Your Records On","Ritt Momney",274552,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
104,Runnin,"21 Savage",273043,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
105,"Jocelyn Flores",XXXTENTACION,269287,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
106,SugarCrash!,ElyOtto,268568,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
107,"SLOW DANCING IN THE DARK",Joji,268490,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
108,"Sand In My Boots","Morgan Wallen",267852,https://open.spotify.com/track/0uRrG2jRR5tuifsYIJHEao
109,"Glad You Exist","Dan + Shay",267388,https://open.spotify.com/track/472vIK1ldetTxRxG3ovaiY
110,BOP,DaBaby,267362,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
111,"Bad Boy (with Young Thug)","Juice WRLD",266873,https://open.spotify.com/track/43CIWpJaJHRcI4mUSjqgc2
112,"Before You Go","Lewis Capaldi",266507,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
113,"Tongue Tied",Grouplove,263775,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
114,"Spicy (feat. Post Malone)","Ty Dolla $ign",261919,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
115,"Mr. Brightside","The Killers",261483,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
116,Dior,"Pop Smoke",259937,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
117,Hayloft,"Mother Mother",258373,https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
118,"More Than My Hometown","Morgan Wallen",258345,https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS
119,Masterpiece,DaBaby,257000,https://open.spotify.com/track/26UxwWl9xCb83OynXELJcL
120,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,256525,https://open.spotify.com/track/73xjJ1TIE6WP3HNKczQE4F
121,"The Hills","The Weeknd",256439,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
122,Dynamite,BTS,256032,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
123,21,"Polo G",255324,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
124,"POPSTAR (feat. Drake)","DJ Khaled",252816,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
125,Golden,"Harry Styles",252655,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
126,"ROLLIN N CONTROLLIN FREESTYLE","DUSTY LOCANE",251853,https://open.spotify.com/track/1xqRKo0SDFDO5Jy8yEVD0X
127,"death bed (coffee for your head)",Powfu,251002,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
128,"Please Don't Go","Mike Posner",250914,https://open.spotify.com/track/3wkKkFAtYSTRwqOydW6T0I
129,"You’re Mines Still (feat. Drake)","Yung Bleu",250911,https://open.spotify.com/track/7E2C5rBLpCKwQlhJPVFBRS
130,"lovely (with Khalid)","Billie Eilish",250481,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
131,"MIDDLE CHILD","J. Cole",249759,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
132,"JUST LIKE YOU",NF,248633,https://open.spotify.com/track/7tTRFVlFzk6yTnoMcParmi
133,"Are You Bored Yet? (feat. Clairo)",Wallows,248525,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
134,"Godzilla (feat. Juice WRLD)",Eminem,247792,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
135,"Still Trappin' (with King Von)","Lil Durk",247791,https://open.spotify.com/track/43BlKpJcSrC9AsJ3F1DKg9
136,"Somebody’s Problem","Morgan Wallen",246445,https://open.spotify.com/track/42lqBjPYlmL1EXpMDXvhSN
137,willow,"Taylor Swift",246379,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
138,"Slumber Party (feat. Princess Nokia)",Ashnikko,245650,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
139,"My Head & My Heart","Ava Max",245096,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
140,"The Less I Know The Better","Tame Impala",245075,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
141,"XO Tour Llif3","Lil Uzi Vert",244737,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
142,"Beautiful Crazy","Luke Combs",244668,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
143,"7 Summers","Morgan Wallen",243625,https://open.spotify.com/track/4obHzpwGrjoTuZh2DItEMZ
144,"Dead Man Walking","Brent Faiyaz",241243,https://open.spotify.com/track/5VlTQnZO89Ioku8ssdbqJk
145,"DAYWALKER! (feat. CORPSE)","Machine Gun Kelly",240864,https://open.spotify.com/track/2NnJpRXIlx35Vij3bPZO0h
146,"Go Crazy","Chris Brown",238694,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
147,"Die For You (feat. Dominic Fike)","Justin Bieber",238161,https://open.spotify.com/track/7aely3H8kMj9o0gt6vXHE1
148,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",237035,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
149,"I Fall Apart","Post Malone",236841,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
150,"Ballin' (with Roddy Ricch)",Mustard,236728,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
151,"If the World Was Ending (feat. Julia Michaels)","JP Saxe",235656,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
152,"2 Much","Justin Bieber",235595,https://open.spotify.com/track/0oaY19dUwZimIgzn3ZZLZO
153,"HIGHEST IN THE ROOM","Travis Scott",235266,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
154,"The Spins","Mac Miller",235126,https://open.spotify.com/track/51pshtuYkgUQnt5huMPbKL
155,"Prisoner (feat. Dua Lipa)","Miley Cyrus",234978,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
156,CLOUDS,NF,234486,https://open.spotify.com/track/1mvI5pGoh84IiFSbWxEkGH
157,"Deserve You","Justin Bieber",233982,https://open.spotify.com/track/5NU40QTlXrDUJzDBdv79bg
158,"Cover Me Up","Morgan Wallen",233633,https://open.spotify.com/track/0mKnuxVkPi5h0kuvZl44VM
159,"Everybody Talks","Neon Trees",233131,https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq
160,"Cigarette Daydreams","Cage The Elephant",231497,https://open.spotify.com/track/6EThJr4Dq1Y93JspecGU2F
161,"Take Me To Church",Hozier,231378,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
162,505,"Arctic Monkeys",231005,https://open.spotify.com/track/58ge6dfP91o9oXMzq3XkIS
163,LOST,NF,230457,https://open.spotify.com/track/1PTVGdcYyLFnJKVOkaxQWj
164,SAD!,XXXTENTACION,230366,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
165,"GO (feat. Juice WRLD)","The Kid LAROI",230222,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
166,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",229794,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
167,Falling,"Harry Styles",229578,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
168,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",229278,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
169,"After Party","Don Toliver",228689,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
170,"SICKO MODE","Travis Scott",228426,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
171,"Star Shopping","Rap Nation",227729,https://open.spotify.com/track/0DNv3QYWibdoxgyLykB2l8
172,"Mood Swings (feat. Lil Tjay)","Pop Smoke",226987,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
173,Batman,"LPB Poody",226577,https://open.spotify.com/track/1xMvdOFQaql3EBkHmuh2TK
174,July,"Noah Cyrus",225453,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
175,"Chasin' You","Morgan Wallen",224998,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
176,Sofia,Clairo,221555,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
177,"Tennessee Whiskey","Chris Stapleton",220130,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
178,"Ric Flair Drip (& Metro Boomin)",Offset,220108,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
179,"Say You Won't Let Go","James Arthur",219380,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
180,"Roses - Imanbek Remix","SAINt JHN",219090,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
181,ROXANNE,"Arizona Zervas",218894,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
182,"Mr Loverman","Ricky Montgomery",218460,https://open.spotify.com/track/2IVsRhKrx8hlQBOWy4qebo
183,"WHATS POPPIN","Jack Harlow",217262,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
184,"Don't Stop Believin'",Journey,217239,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
185,"Line Without a Hook","Ricky Montgomery",216966,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv
186,"Money Trees","Kendrick Lamar",216754,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
187,"Pop Out (feat. Lil Tjay)","Polo G",214456,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
188,"Sunday Best",Surfaces,213987,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
189,"rockstar (feat. 21 Savage)","Post Malone",213267,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
190,"Day 'N' Nite (Nightmare)","Kid Cudi",213264,https://open.spotify.com/track/60PAzFNW3vAiAiVK6DRJfB
191,"everything i wanted","Billie Eilish",212864,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
192,F.N,"Lil Tjay",212334,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
193,"Murder On My Mind","YNW Melly",212184,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
194,"Company (feat. Future)",24kGoldn,211947,https://open.spotify.com/track/3JVTsvTldB6arHVlmxmTnM
195,"Loved By You (feat. Burna Boy)","Justin Bieber",211918,https://open.spotify.com/track/2tB9OFgAHjAds3cqquLlvp
196,"On The Ground",ROSÉ,211251,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
197,Redbone,"Childish Gambino",210738,https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR
198,"Hard For The Next (with Future)","Moneybagg Yo",210508,https://open.spotify.com/track/2D6vfFZxQ5YzPPBODls1a9
199,"Going Bad (feat. Drake)","Meek Mill",209875,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
200,"10,000 Hours (with Justin Bieber)","Dan + Shay",209458,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
