,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
83,"Beer Never Broke My Heart","Luke Combs",353501,https://open.spotify.com/track/5eDvChP4WAPPrtaQeI9MhT
84,"God's Country","Blake Shelton",349485,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
85,GRoCERIES,"Chance the Rapper",349005,https://open.spotify.com/track/0yFvWTLs3iIwDbc91noXGT
86,"Just Us (feat. SZA)","DJ Khaled",345401,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS
87,"High Hopes","Panic! At The Disco",345053,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
88,"Mo Bamba","Sheck Wes",343506,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
89,"Sweet but Psycho","Ava Max",342890,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
90,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",342303,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
91,"That's a Rack","Lil Uzi Vert",340565,https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO
92,"Rescue Me",OneRepublic,336898,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
93,Moonlight,XXXTENTACION,334952,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
94,"you should see me in a crown","Billie Eilish",333319,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
95,"I Like It","Cardi B",328594,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
96,"Leave Me Alone","Flipp Dinero",328184,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
97,Juice,Lizzo,323602,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
98,"Saturday Nights",Khalid,320230,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
99,Shallow,"Lady Gaga",319822,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
100,"Tap (feat. Meek Mill)",NAV,315652,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
101,Freaky,"Tory Lanez",309424,https://open.spotify.com/track/7EAaSaj1OgZgMX5yZyFXFC
102,"Wake Up in the Sky","Gucci Mane",307012,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
103,"Armed And Dangerous","Juice WRLD",306842,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
104,"Jocelyn Flores",XXXTENTACION,306351,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
105,"Taste (feat. Offset)",Tyga,305206,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
106,"Who Do You Love","The Chainsmokers",303944,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
107,"Love Me Less (feat. Quinn XCII)",MAX,303547,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ
108,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",299232,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
109,Nonstop,Drake,296192,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
110,Feeling,"Juice WRLD",295462,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE
111,"my strange addiction","Billie Eilish",294616,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
112,"Worth It","YK Osiris",294286,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2
113,"Otro Trago",Sech,294188,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
114,"God's Plan",Drake,291856,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
115,"Bohemian Rhapsody - Remastered 2011",Queen,291078,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
116,"All Girls Are The Same","Juice WRLD",290925,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
117,Youngblood,"5 Seconds of Summer",290041,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
118,"Psycho (feat. Ty Dolla $ign)","Post Malone",289468,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
119,"Yes Indeed","Lil Baby",288424,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
120,Thotiana,Blueface,286445,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
121,Money,"Cardi B",283667,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
122,"Boy With Luv (feat. Halsey)",BTS,283367,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
123,"Don't Call Me Up",Mabel,280647,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
124,"XO Tour Llif3","Lil Uzi Vert",279841,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
125,"Hey Look Ma, I Made It","Panic! At The Disco",279825,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
126,"I Fall Apart","Post Malone",279316,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
127,"3 Nights","Dominic Fike",278923,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
128,"I Like Me Better",Lauv,278432,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
129,"Con Calma","Daddy Yankee",276912,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
130,Congratulations,"Post Malone",276452,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
131,"Racks in the Middle (feat. Roddy Ricch and Hit-Boy)","Nipsey Hussle",275681,https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp
132,xanny,"Billie Eilish",275034,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
133,"Die Young","Roddy Ricch",274964,https://open.spotify.com/track/3wLtYwtqvKK2ewelSVPeDK
134,"ocean eyes","Billie Eilish",274305,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
135,"MIA (feat. Drake)","Bad Bunny",273543,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
136,"RUNNING OUT OF TIME","Tyler, The Creator",270565,https://open.spotify.com/track/5QvBXUm5MglLJ3iBfTX2Wo
137,Noticed,"Lil Mosey",270192,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
138,Ritual,Tiësto,266865,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
139,"Floating (feat. 21 Savage)","ScHoolboy Q",266434,https://open.spotify.com/track/4NN6N5TxBO5k9uqu0W4gfQ
140,"i love you","Billie Eilish",264454,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
141,"Young Dumb & Broke",Khalid,264368,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
142,Speechless,"Dan + Shay",263762,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
143,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,263128,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
144,"Please Me","Cardi B",262692,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
145,"Be Alright","Dean Lewis",261779,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
146,"La La Land (feat. YG)","Bryce Vine",261491,https://open.spotify.com/track/3TpBefRZ1vFcOH6z57PQRI
147,"Ric Flair Drip (& Metro Boomin)",Offset,258851,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
148,Tequila,"Dan + Shay",258493,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
149,"SLOW DANCING IN THE DARK",Joji,257544,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
150,Rumor,"Lee Brice",256989,https://open.spotify.com/track/56eGOeSsqdg3FLxdo83TwV
151,"She Got the Best of Me","Luke Combs",255964,https://open.spotify.com/track/698eQRku24PIYPQPHItKlA
152,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,254688,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
153,"NEW MAGIC WAND","Tyler, The Creator",254175,https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf
154,"The Most","Miley Cyrus",252714,https://open.spotify.com/track/1U4W2b7SdGXjNuJ7K591Re
155,"Slime Belief","YoungBoy Never Broke Again",251899,https://open.spotify.com/track/2qGfZAgDe1pV2y5xJAhi6R
156,Location,Khalid,250992,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
157,"Party Up The Street","Miley Cyrus",250356,https://open.spotify.com/track/3DB14jHq2qNoByUN5W2gz1
158,"Love Ain't","Eli Young Band",248577,https://open.spotify.com/track/6lUNNXp7M8boA7gUEd6PSm
159,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,247845,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk
160,"all the good girls go to hell","Billie Eilish",247265,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
161,idontwannabeyouanymore,"Billie Eilish",245842,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
162,HUMBLE.,"Kendrick Lamar",245444,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
163,"Center Point Road","Thomas Rhett",244474,https://open.spotify.com/track/7p9zIciejn8GXnsRdG9EQR
164,RICKY,"Denzel Curry",243232,https://open.spotify.com/track/2QbGvQssb0VLLS4x5NOmyJ
165,"Talk You Out Of It","Florida Georgia Line",242937,https://open.spotify.com/track/4qQwGRtGT7l6ckQtdPEFd4
166,"In My Feelings",Drake,241240,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
167,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",241184,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
168,"Cattitude (feat. RuPaul)","Miley Cyrus",240648,https://open.spotify.com/track/0uZd8cKaTyNogTREourFY5
169,"Nice For What",Drake,239186,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
170,"Not Ok",Kygo,238337,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x
171,bellyache,"Billie Eilish",238002,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
172,"Outta My Head (with John Mayer)",Khalid,237719,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
173,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",237648,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
174,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",237589,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
175,"The Middle",Zedd,235346,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
176,"CIVIL WAR - Bonus",Russ,234407,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4
177,"Good as You","Kane Brown",233475,https://open.spotify.com/track/1D07CwYBPqu8NbQTdu9C1g
178,"A BOY IS A GUN*","Tyler, The Creator",233153,https://open.spotify.com/track/1nXZnTALNXiPlvXotqHm66
179,goosebumps,"Travis Scott",232863,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
180,"Pure Cocaine","Lil Baby",231718,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
181,"Eyes On You","Chase Rice",231674,https://open.spotify.com/track/5AnSllIrgGsCZzZJkVnApx
182,"Look Alive (feat. Drake)","BlocBoy JB",231519,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
183,Splashin,"Rich The Kid",229880,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO
184,"Don't Stop Me Now - Remastered 2011",Queen,228101,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
185,"Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",226507,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
186,"Night Shift","Jon Pardi",224250,https://open.spotify.com/track/0bPnT6i9H1p8Vd85GS6Z7I
187,"Space Cadet (feat. Gunna)","Metro Boomin",223201,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
188,"In The Dark",YG,222493,https://open.spotify.com/track/6l26j7uCiDstBiYTuiaInV
189,Mine,Bazzi,222367,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
190,changes,XXXTENTACION,222280,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
191,"No Role Modelz","J. Cole",221930,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
192,Sixteen,"Ellie Goulding",221898,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
193,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,221804,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
194,Thunder,"Imagine Dragons",221463,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
195,"When It Rains It Pours","Luke Combs",221225,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
196,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",219905,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
197,Blessed,"Thomas Rhett",219477,https://open.spotify.com/track/3hhSnbFhuGnXieFa1ql61R
198,"Te Robaré","Nicky Jam",218801,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
199,Hurricane,"Luke Combs",217847,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
200,"This Feeling","The Chainsmokers",215376,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
