,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
132,"Dreams - 2004 Remaster","Fleetwood Mac",229768,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
133,telepatía,"Kali Uchis",229446,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
134,"Champagne Poetry",Drake,229266,https://open.spotify.com/track/2HSmyk2qMN8WQjuGhaQgCk
135,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",229003,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
136,Disturbia,Rihanna,228758,https://open.spotify.com/track/30VrBsh1STRBoIrhQOAwzK
137,Teenagers,"My Chemical Romance",227846,https://open.spotify.com/track/7j31rVgGX9Q2blT92VBEA0
138,Streets,"Doja Cat",227711,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
139,"Money Trees","Kendrick Lamar",223752,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
140,Classic,MKTO,223701,https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg
141,"Electric Love",BØRNS,222717,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
142,"Pursuit Of Happiness (Nightmare)","Kid Cudi",222703,https://open.spotify.com/track/4kTLpAbhuEGHAAdDjOIWaa
143,"Off The Grid","Kanye West",222329,https://open.spotify.com/track/6LNoArVBBVZzUTUiAX2aKO
144,"Wishing Well","Juice WRLD",221751,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
145,"Someone You Loved","Lewis Capaldi",220695,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
146,"Work Out","J. Cole",220410,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO
147,"Rolling in the Deep",Adele,220213,https://open.spotify.com/track/6IAZHEBUIGJ6NJKxxOBIEr
148,Notion,"The Rare Occasions",219885,https://open.spotify.com/track/4cHKd6qPMR1TMx55KHlida
149,"exile (feat. Bon Iver)","Taylor Swift",219286,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
150,Robbery,"Juice WRLD",219107,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
151,"SICKO MODE","Travis Scott",218918,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
152,"Leave Before You Love Me (with Jonas Brothers)",Marshmello,218631,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
153,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",217610,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
154,Telepath,"Conan Gray",216614,https://open.spotify.com/track/3Z39gbqdaGL3WJXBG0gcuE
155,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",215772,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
156,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,215555,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
157,"Wait a Minute!",WILLOW,215217,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
158,happier,"Olivia Rodrigo",214837,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
159,"Star Shopping","Lil Peep",214391,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
160,Volví,Aventura,213707,https://open.spotify.com/track/2vmfvSoZBFAt9hhRoEByLi
161,"No Friends In The Industry",Drake,213449,https://open.spotify.com/track/2tUL6dZf1mywCj5WvCPZw6
162,Loverboy,A-Wall,213379,https://open.spotify.com/track/0qXP5fMhxGzxALOkXYUxfP
163,"I GUESS I'M IN LOVE","Clinton Kane",212436,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY
164,"(Don't Fear) The Reaper","Blue Öyster Cult",211962,https://open.spotify.com/track/5QTxFnGygVM4jFQiBovmRo
165,"Wasted On You","Morgan Wallen",211922,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
166,"Love In The Dark",Adele,211585,https://open.spotify.com/track/0DuWDLjriRPjDRoPgaCslY
167,"edamame (feat. Rich Brian)",bbno$,211573,https://open.spotify.com/track/5rW7qTn83sCKtqBoneJs63
168,"The Night We Met","Lord Huron",210627,https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU
169,"Smells Like Teen Spirit",Nirvana,209855,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
170,"Collard Greens","ScHoolboy Q",209627,https://open.spotify.com/track/0zO8ctW0UiuOefR87OeJOZ
171,"you broke me first","Tate McRae",209348,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
172,"t r a n s p a r e n t s o u l feat. Travis Barker",WILLOW,209194,https://open.spotify.com/track/5JKnYZOhSP7rOK0jPYcCjV
173,"Little Dark Age",MGMT,208842,https://open.spotify.com/track/2Y0iGXY6m6immVb2ktbseM
174,"The Hills","The Weeknd",208212,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
175,"REPEAT IT (with Gunna)","Lil Tecca",207240,https://open.spotify.com/track/4s6vwFgPdCtidpEw8KuQT6
176,brutal,"Olivia Rodrigo",207150,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
177,"jealousy, jealousy","Olivia Rodrigo",207031,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
178,"Sweet Dreams (Are Made of This) - Remastered",Eurythmics,206777,https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS
179,Redbone,"Childish Gambino",206637,https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR
180,"Whiskey Glasses","Morgan Wallen",205876,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
181,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,205875,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
182,"Wildest Dreams (Taylor's Version)","Taylor Swift",205873,https://open.spotify.com/track/1Ov37jtRQ2YNAe8HzfczkL
183,"Not Allowed","TV Girl",205459,https://open.spotify.com/track/0jA4h2SD50Oak4C3Vn905a
184,"Before You Go","Lewis Capaldi",205324,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
185,"Face Off","Tech N9ne",205175,https://open.spotify.com/track/6M47gaKejso9772SKTa3yH
186,"lovely (with Khalid)","Billie Eilish",204948,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
187,"Your Heart","Joyner Lucas",204882,https://open.spotify.com/track/2DTpP3caqX3QdJIEoS83mD
188,"Chosen (feat. Ty Dolla $ign)",Blxst,204810,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
189,"Everybody Talks","Neon Trees",204041,https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq
190,"Save Your Tears","The Weeknd",204034,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
191,Pain,PinkPantheress,203353,https://open.spotify.com/track/4S4QJfBGGrC8jRIjJHf1Ka
192,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",203045,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
193,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow",202537,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
194,"Love Sosa","Chief Keef",201479,https://open.spotify.com/track/4IowQDUOzUvNtp72HMDcKO
195,"Fell In Luv (feat. Bryson Tiller)","Playboi Carti",201392,https://open.spotify.com/track/1s9DTymg5UQrdorZf43JQm
196,"Calling My Phone","Lil Tjay",201271,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
197,"Todo De Ti","Rauw Alejandro",201226,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9
198,"Motley Crew","Post Malone",201116,https://open.spotify.com/track/40uMIn2zJLAQhNXghRjBed
199,"The Less I Know The Better","Tame Impala",199874,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
200,"Somebody's Watching Me",Rockwell,199556,https://open.spotify.com/track/7jwQlYGpOml9ETGre1HqGA
