,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"Someone You Loved","Lewis Capaldi",646209,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
19,Memories,"Maroon 5",618992,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
20,"Last Christmas",Wham!,595936,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
21,"223's (feat. 9lokknine)","YNW Melly",578433,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
22,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",560293,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
23,"It's Beginning to Look a Lot like Christmas","Michael Bublé",553145,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
24,Woah,"Lil Baby",551911,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
25,"Don't Start Now","Dua Lipa",544748,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
26,Mistletoe,"Justin Bieber",533902,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
27,Camelot,"NLE Choppa",529506,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
28,"Ballin' (with Roddy Ricch)",Mustard,525907,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
29,"A Holly Jolly Christmas - Single Version","Burl Ives",521601,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
30,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",520191,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
31,Ransom,"Lil Tecca",518510,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
32,"Into the Unknown","Idina Menzel",514625,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
33,"Holly Jolly Christmas","Michael Bublé",506184,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
34,Vete,"Bad Bunny",506118,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
35,"The Christmas Song (Merry Christmas To You)","Nat King Cole",506019,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
36,"bad guy","Billie Eilish",496707,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
37,"6 Kiss","Trippie Redd",486750,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
38,"Watermelon Sugar","Harry Styles",484268,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
39,"Goodbyes (Feat. Young Thug)","Post Malone",481407,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
40,"Hot (Remix) [feat. Gunna and Travis Scott]","Travis Scott",479594,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
41,VIBEZ,DaBaby,475061,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
42,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",475044,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
43,"Stuck In A Dream (feat. Gunna)","Lil Mosey",469684,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
44,"Do They Know It's Christmas? - 1984 Version","Band Aid",469045,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
45,"10,000 Hours (with Justin Bieber)","Dan + Shay",468404,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
46,"White Christmas","Bing Crosby",467692,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
47,"Money In The Grave (Drake ft. Rick Ross)",Drake,457949,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
48,"Yellow Hearts","Ant Saunders",457386,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
49,"Truth Hurts",Lizzo,456880,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
50,"No Guidance (feat. Drake)","Chris Brown",437152,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
51,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",436999,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
52,"Lights Up","Harry Styles",433542,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB
53,Death,"Trippie Redd",428283,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
54,"Tip Toe (feat. A Boogie Wit da Hoodie)","Roddy Ricch",423394,https://open.spotify.com/track/5j1yOqWONR9T6l43AzJ6Es
55,Suge,DaBaby,415693,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
56,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",405656,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
57,"Feliz Navidad","José Feliciano",405641,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
58,"Underneath the Tree","Kelly Clarkson",395389,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
59,"Blue Christmas","Elvis Presley",385137,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
60,"Make No Sense","YoungBoy Never Broke Again",380304,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
61,Señorita,"Shawn Mendes",377021,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
62,VALENTINO,24kGoldn,367091,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
63,"Baby (Lil Baby feat. DaBaby)","Quality Control",365705,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
64,"LOYAL (feat. Drake)",PARTYNEXTDOOR,360746,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
65,"Who Needs Love","Trippie Redd",356035,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D
66,"Run Rudolph Run - Single Version","Chuck Berry",353413,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
67,"Enemies (feat. DaBaby)","Post Malone",353038,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
68,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",352175,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
69,F.N,"Lil Tjay",351539,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
70,"Show Yourself","Idina Menzel",348159,https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ
71,"MIDDLE CHILD","J. Cole",346864,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
72,Immortal,"21 Savage",346378,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq
73,Panini,"Lil Nas X",345813,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
74,"The London (feat. J. Cole & Travis Scott)","J. Cole",345634,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
75,"Up All Night",Khalid,343257,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
76,"Before You Go","Lewis Capaldi",342517,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
77,"Follow God","Kanye West",335575,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
78,"No Idea","Don Toliver",329698,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
79,"Christmas (Baby Please Come Home)","Mariah Carey",328155,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
80,"Beautiful People (feat. Khalid)","Ed Sheeran",327472,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
81,Lalala,Y2K,319869,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
82,Wow.,"Post Malone",319593,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
83,"Hot Shower","Chance the Rapper",318461,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
84,"Pop Out (feat. Lil Tjay)","Polo G",318296,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
85,"Murder On My Mind","YNW Melly",315580,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
86,"Lucid Dreams","Juice WRLD",315145,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
87,"when the party's over","Billie Eilish",314661,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
88,"Trampoline (with ZAYN)",SHAED,314609,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
89,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",312981,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
90,"Hot (feat. Gunna)","Young Thug",312635,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
91,"Have Yourself A Merry Little Christmas","Sam Smith",310390,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
92,Graveyard,Halsey,308612,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
93,"How Do You Sleep?","Sam Smith",307391,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
94,"Hate Me (with Juice WRLD)","Ellie Goulding",305192,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
95,"lovely (with Khalid)","Billie Eilish",302407,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
96,"Love Me More","Trippie Redd",301486,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf
97,"Start Wit Me (feat. Gunna)","Roddy Ricch",298850,https://open.spotify.com/track/5ravc2aiNoYmu9m37diYXW
98,Robbery,"Juice WRLD",294560,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
99,"SLOW DANCING IN THE DARK",Joji,292406,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
100,"Bad Bad Bad (feat. Lil Baby)","Young Thug",291804,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH
101,"Look At Her Now","Selena Gomez",291752,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
102,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,290730,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
103,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",289120,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
104,"Sleigh Ride","The Ronettes",288576,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
105,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",287076,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
106,Somebody,"Internet Money",284841,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
107,"Baby, It's Cold Outside","Dean Martin",283682,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
108,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",282271,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
109,"SICKO MODE","Travis Scott",280800,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
110,"Panini - DaBaby Remix","Lil Nas X",279384,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD
111,Juicy,"Doja Cat",279138,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
112,"Into the Unknown - Panic! At The Disco Version","Panic! At The Disco",277118,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm
113,"Winter Wonderland","Bing Crosby",275666,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
114,"Like It's Christmas","Jonas Brothers",275301,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
115,"Joy To The World","Nat King Cole",273650,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
116,"Do You Hear What I Hear?","Bing Crosby",272562,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
117,"Mean It",Lauv,272554,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
118,"Going Bad (feat. Drake)","Meek Mill",269644,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
119,"Carol of the Bells","Mykola Dmytrovych Leontovych",269229,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
120,"Have Yourself A Merry Little Christmas","Judy Garland",268524,https://open.spotify.com/track/1Gfdx16f0aOZ70Tm2Z0Lne
121,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",268391,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
122,Candy,"Doja Cat",267608,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
123,Liar,"Camila Cabello",267271,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
124,Saint-Tropez,"Post Malone",267239,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
125,"Santa Claus Is Coming to Town","Michael Bublé",267072,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
126,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",266838,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
127,"Talk (feat. Disclosure)",Khalid,266212,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
128,"Self Control","YoungBoy Never Broke Again",264621,https://open.spotify.com/track/4vSoyDfL0uZyUoWu5NNNsQ
129,EARFQUAKE,"Tyler, The Creator",264388,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
130,"Santa Baby","Ariana Grande",263964,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
131,"Lost in the Woods","Jonathan Groff",260750,https://open.spotify.com/track/7namdlOhbtsc8FvoSafOQt
132,"Did It Again","Lil Tecca",256663,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj
133,"RITMO (Bad Boys For Life)","Black Eyed Peas",256652,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
134,SAD!,XXXTENTACION,253695,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
135,Moonlight,XXXTENTACION,252575,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
136,"rockstar (feat. 21 Savage)","Post Malone",251484,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
137,"I Fall Apart","Post Malone",250836,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
138,Hallelujah,Pentatonix,250095,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
139,"Hollywood's Bleeding","Post Malone",248632,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
140,Callaita,"Bad Bunny",247432,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
141,"Jocelyn Flores",XXXTENTACION,245421,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
142,"Heart On Ice","Rod Wave",244841,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
143,"7 rings","Ariana Grande",244275,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
144,"Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version","Gene Autry",244223,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
145,"Sanguine Paradise","Lil Uzi Vert",244135,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
146,Speechless,"Dan + Shay",244120,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
147,"Ransom (with Juice WRLD) - Remix","Lil Tecca",243967,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp
148,"It's You","Ali Gatie",243016,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
149,"One Man Band","Old Dominion",242467,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR
150,"bad vibes forever",XXXTENTACION,241374,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX
151,"One Thing Right",Marshmello,240889,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
152,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",240514,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
153,"LA CANCIÓN","J Balvin",239889,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
154,"Old Town Road - Remix","Lil Nas X",238588,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
155,Tusa,"KAROL G",237808,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
156,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",235519,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
157,"Some Things Never Change","Kristen Bell",235302,https://open.spotify.com/track/4Xbotg4PCLJw9cDx2dtZLK
158,goosebumps,"Travis Scott",235259,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
159,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",232996,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
160,"If the World Was Ending (feat. Julia Michaels)","JP Saxe",232747,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
161,"Without Me",Halsey,232161,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
162,"Better Now","Post Malone",232066,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
163,"Love Me","Lil Tecca",229786,https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI
164,"I Don't Care (with Justin Bieber)","Ed Sheeran",228451,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
165,Chanel,"Frank Ocean",228061,https://open.spotify.com/track/6Nle9hKrkL1wQpwNfEkxjh
166,"Envy Me",Calboy,228053,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
167,"thank u, next","Ariana Grande",227473,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
168,"Bang Bang","YNW Melly",227465,https://open.spotify.com/track/66FltlEV09mPJYAyfYm8De
169,Suicidal,"YNW Melly",227242,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
170,"When I Am Older","Josh Gad",226612,https://open.spotify.com/track/1Tt7zr1yDbKbT8L4jzSZ74
171,"Heartless (feat. Morgan Wallen)",Diplo,226575,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
172,"Beautiful Crazy","Luke Combs",226394,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
173,Happier,Marshmello,226238,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
174,"Shotta Flow (Feat. Blueface) [Remix]","NLE Choppa",226140,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
175,"Eastside (with Halsey & Khalid)","benny blanco",226072,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
176,"Reply (feat. Lil Uzi Vert)","A Boogie Wit da Hoodie",225068,https://open.spotify.com/track/364spZLB5bhNlnPrzvUB41
177,Lover,"Taylor Swift",224824,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
178,"Mele Kalikimaka (Merry Christmas)","Bing Crosby",219906,https://open.spotify.com/track/04vLj9QUXoKdRlsp3gkURo
179,Better,Khalid,218749,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
180,I.F.L.Y.,Bazzi,217583,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
181,"BEST ON EARTH (feat. BIA) - Bonus",Russ,217069,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi
182,Sucker,"Jonas Brothers",216972,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
183,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",216934,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
184,"Sleigh Ride",Carpenters,216672,https://open.spotify.com/track/07RmHXaYqBdUyfAESPZkRO
185,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",216098,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
186,"Pure Water (with Migos)",Mustard,215348,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
187,"Silver Bells","Dean Martin",215164,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0
188,"Little Saint Nick - 1991 Remix","The Beach Boys",214349,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
189,"i love you","Billie Eilish",213370,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
190,"All Girls Are The Same","Juice WRLD",212200,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
191,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,212113,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
192,"Good as Hell",Lizzo,211351,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
193,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'","Thurl Ravenscroft",210584,https://open.spotify.com/track/6Tof6kPUc2a17GKaKz4IXz
194,"The Less I Know The Better","Tame Impala",210084,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
195,"bury a friend","Billie Eilish",210084,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
196,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",209865,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
197,"Rudolph The Red-Nosed Reindeer","Burl Ives",209712,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi
198,"Ride It",Regard,209609,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
199,"UP THE SMOKE (with Offset)","Stunna 4 Vegas",208874,https://open.spotify.com/track/09TZsMHXEtQkdmMJZPLKup
200,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,208864,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
