,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
52,"when the party's over","Billie Eilish",401979,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
53,Sucker,"Jonas Brothers",395986,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
54,"Never Really Over","Katy Perry",384483,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
55,Better,Khalid,379657,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
56,"lovely (with Khalid)","Billie Eilish",378593,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
57,"Tap (feat. Meek Mill)",NAV,377963,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
58,"My Type",Saweetie,377348,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
59,"Eastside (with Halsey & Khalid)","benny blanco",375836,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
60,"Murder On My Mind","YNW Melly",375774,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
61,"Lucid Dreams","Juice WRLD",365921,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
62,"i love you","Billie Eilish",360010,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
63,"Envy Me",Calboy,358910,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
64,"SICKO MODE","Travis Scott",358509,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
65,"Do You Remember","Chance the Rapper",358376,https://open.spotify.com/track/67xBtV07CC73eFw7z5oCvU
66,Happier,Marshmello,357337,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
67,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",355679,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
68,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",352379,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
69,Paradise,Bazzi,348254,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
70,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,345943,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d
71,"RNP (feat. Anderson .Paak)",Cordae,342515,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e
72,"bury a friend","Billie Eilish",342318,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
73,"Better Now","Post Malone",337530,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
74,"rockstar (feat. 21 Savage)","Post Malone",336377,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
75,"The Bones","Maren Morris",335591,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
76,"Higher Love",Kygo,334249,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
77,Robbery,"Juice WRLD",331690,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
78,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",324927,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
79,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",321928,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
80,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",320731,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
81,Juice,Lizzo,320336,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
82,"I Think I'm OKAY (with YUNGBLUD & Travis Barker)","Machine Gun Kelly",318390,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
83,"Post Malone (feat. RANI)","Sam Feldt",317318,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
84,"Baby Sitter (feat. Offset)",DaBaby,317090,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
85,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",316941,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
86,Uno,Ambjaay,313022,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
87,"Otro Trago - Remix",Sech,311850,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
88,Speechless,"Dan + Shay",310835,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
89,"LA CANCIÓN","J Balvin",310766,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
90,"Without Me",Halsey,310722,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
91,"Clout (feat. Cardi B)",Offset,308840,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
92,"Soltera - Remix",Lunay,307306,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
93,"Look Back at It","A Boogie Wit da Hoodie",306996,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
94,"Single Again","Big Sean",304527,https://open.spotify.com/track/7IP0lO9tHfNwBWZ9X6TJ84
95,"thank u, next","Ariana Grande",301261,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
96,Handsome,"Chance the Rapper",300249,https://open.spotify.com/track/1xsP6AITcWNigBYBYVnVZw
97,"Beautiful Crazy","Luke Combs",299305,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
98,"Dancing With A Stranger (with Normani)","Sam Smith",298735,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
99,"Mac 10","Trippie Redd",298061,https://open.spotify.com/track/4e34Qq2lkp92egwgjacVcT
100,"a lot","21 Savage",297662,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
101,"break up with your girlfriend, i'm bored","Ariana Grande",296727,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
102,"Daddy (feat. Rich The Kid)",Blueface,296527,https://open.spotify.com/track/6XkLPzkKzPhpr3hrvl1TUq
103,SAD!,XXXTENTACION,296001,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
104,"gone girl","iann dior",289547,https://open.spotify.com/track/6G0FACzGN80Dj2v4ass5rq
105,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",287762,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
106,"Whiskey Glasses","Morgan Wallen",287686,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
107,"Leave Me Alone",NF,284124,https://open.spotify.com/track/3EtyEzMpfKSaoVhPunvbRV
108,"The Search",NF,281809,https://open.spotify.com/track/3oLe5ZILASG8vU5dxIMfLY
109,"I Fall Apart","Post Malone",279913,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
110,"Goin Baby",DaBaby,278519,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
111,"SLOW DANCING IN THE DARK",Joji,278508,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
112,Nonstop,Drake,277412,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
113,"Saturday Nights",Khalid,277113,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
114,"High Hopes","Panic! At The Disco",275697,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
115,"wish you were gay","Billie Eilish",273746,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
116,Easier,"5 Seconds of Summer",272746,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
117,"Act Up","City Girls",271246,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
118,Shallow,"Lady Gaga",271072,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
119,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",270141,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
120,"God's Country","Blake Shelton",268837,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
121,"Beer Never Broke My Heart","Luke Combs",268156,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN
122,"On A Roll","Ashley O",266483,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
123,"Hey Look Ma, I Made It","Panic! At The Disco",263454,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
124,"Worth It","YK Osiris",263298,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2
125,"La La Land (feat. YG)","Bryce Vine",262830,https://open.spotify.com/track/4cEONREpY8NQJMuGQP95Kl
126,"All Day Long","Chance the Rapper",262767,https://open.spotify.com/track/1g3ErLqysBJ5EIGdYYMWFZ
127,Youngblood,"5 Seconds of Summer",262127,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
128,"I Like Me Better",Lauv,261391,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
129,"When I Grow Up",NF,260996,https://open.spotify.com/track/5rLyYxZNzca00ENADO9m54
130,"Bohemian Rhapsody - Remastered 2011",Queen,260654,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
131,"i'm so tired...",Lauv,259173,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
132,"Homicide (feat. Eminem)",Logic,259101,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg
133,"Under The Sun (with J. Cole & Lute feat. DaBaby)",Dreamville,258329,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE
134,"I Like It","Cardi B",258016,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
135,"Dance Monkey","Tones And I",257816,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
136,Moonlight,XXXTENTACION,257243,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
137,Tequila,"Dan + Shay",256953,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
138,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",256722,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
139,"Shotta Flow","NLE Choppa",256388,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77
140,"No Me Conoce - Remix","Jhay Cortez",255170,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
141,"Jocelyn Flores",XXXTENTACION,255103,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
142,"Only Human","Jonas Brothers",254435,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
143,"Broke As Fuck",Cordae,254106,https://open.spotify.com/track/1faIb3PPSzEifCHUOJ691R
144,"Con Calma","Daddy Yankee",253954,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
145,"QUE PRETENDES","J Balvin",252251,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
146,"Young Dumb & Broke",Khalid,251927,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
147,"Taste (feat. Offset)",Tyga,251665,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
148,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,250106,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k
149,"Old Town Road","Lil Nas X",249856,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
150,"Psycho (feat. Ty Dolla $ign)","Post Malone",249814,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
151,"Yes Indeed","Lil Baby",249282,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
152,comethru,"Jeremy Zucker",248720,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
153,Feeling,"Juice WRLD",246336,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE
154,"you should see me in a crown","Billie Eilish",245678,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
155,"ocean eyes","Billie Eilish",245571,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
156,Congratulations,"Post Malone",244564,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
157,"Faucet Failure","Ski Mask The Slump God",244453,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
158,Bitchuary,"Shordie Shordie",244240,https://open.spotify.com/track/4dV3okcjbQwTcg4ObIGr4N
159,"Knockin' Boots","Luke Bryan",243868,https://open.spotify.com/track/6ERR6e7h6wCqGoz1TjiUJb
160,"All Girls Are The Same","Juice WRLD",242625,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
161,"XO Tour Llif3","Lil Uzi Vert",239171,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
162,"BROWN SKIN GIRL","Blue Ivy",236172,https://open.spotify.com/track/0B3FovCVaGKS5w1FTidEUP
163,I,"Lil Skies",235863,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
164,Noticed,"Lil Mosey",235731,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
165,"Rescue Me",OneRepublic,234243,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
166,"Leave Me Alone","Flipp Dinero",233763,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
167,"Out The Mud","Lil Baby",233759,https://open.spotify.com/track/2wZjsbwmWfNVslgV5afl1L
168,"Sweet but Psycho","Ava Max",232516,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
169,"Mo Bamba","Sheck Wes",231223,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
170,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,230751,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
171,idontwannabeyouanymore,"Billie Eilish",230358,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
172,"God's Plan",Drake,230098,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
173,"Shotta Flow 3","NLE Choppa",229955,https://open.spotify.com/track/0OsYwz3SCLD98IvWfdLeRQ
174,"Slide Around","Chance the Rapper",228687,https://open.spotify.com/track/0QBRshHeQLEThdj2TqxM9n
175,"Mixed Personalities (feat. Kanye West)","YNW Melly",227736,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
176,Location,Khalid,227705,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
177,goosebumps,"Travis Scott",226517,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
178,"Ric Flair Drip (& Metro Boomin)",Offset,225688,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
179,"Be Alright","Dean Lewis",224492,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
180,HUMBLE.,"Kendrick Lamar",224068,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
181,"Better Luck Next Time","Kelsea Ballerini",222855,https://open.spotify.com/track/7vejWqYK7NFsxbxQsAjTrC
182,"The Middle",Zedd,222485,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
183,"Ballin' (with Roddy Ricch)",Mustard,222440,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
184,"Armed And Dangerous","Juice WRLD",222428,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
185,"Wake Up in the Sky","Gucci Mane",221235,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
186,"Ballin Flossin","Chance the Rapper",220474,https://open.spotify.com/track/4pnIUqhf1AQMFrJPd4BbrT
187,"Love Me Less (feat. Quinn XCII)",MAX,219839,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ
188,Africa,TOTO,219097,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
189,"Don't Stop Believin'",Journey,218455,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
190,Rumor,"Lee Brice",217012,https://open.spotify.com/track/56eGOeSsqdg3FLxdo83TwV
191,"Here With Me",Marshmello,215569,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
192,"The Less I Know The Better","Tame Impala",214253,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
193,"Mr. Brightside","The Killers",212450,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
194,Money,"Cardi B",211810,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
195,"All To Myself","Dan + Shay",211172,https://open.spotify.com/track/08tq1XcHwVt5PHXUo87i0D
196,"Best Part (feat. Daniel Caesar)",H.E.R.,210806,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
197,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",210656,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
198,"Alien Boy","Oliver Tree",210036,https://open.spotify.com/track/1gGhqfs2pDTOI30AEXMXrn
199,"Don't Stop Me Now - Remastered 2011",Queen,209617,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
200,"Who Do You Love","The Chainsmokers",209205,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
