,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
35,goosebumps,"Travis Scott",497039,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
36,"Love On The Brain",Rihanna,489488,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
37,"Black Beatles","Rae Sremmurd",473428,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
38,"Call On Me - Ryan Riback Extended Remix",Starley,462877,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
39,"Castle on the Hill","Ed Sheeran",450656,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
40,"No Heart","21 Savage",448442,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO
41,Weak,AJR,447074,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
42,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance the Rapper",445169,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
43,"X (feat. Future)","21 Savage",444810,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
44,"Broccoli (feat. Lil Yachty)","Shelley FKA DRAM",442835,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
45,"Party Monster","The Weeknd",442598,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
46,"Both (feat. Drake)","Gucci Mane",439232,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux
47,Redbone,"Childish Gambino",434389,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
48,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",430623,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
49,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",418854,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
50,Location,Khalid,411890,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
51,"Some Kind Of Drug (feat. Marc E. Bassy)",G-Eazy,372253,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF
52,"No Favors","Big Sean",363527,https://open.spotify.com/track/1MksGqIztTT6M9R1ErKVs8
53,"24K Magic","Bruno Mars",362577,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
54,"Deja Vu","J. Cole",360017,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ
55,"Slippery (feat. Gucci Mane)",Migos,351971,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
56,"One Dance",Drake,349107,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
57,Down,"Marian Hill",348055,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB
58,"All Night","The Vamps",346534,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
59,"Don't Leave",Snakehips,346091,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92
60,"Losin Control",Russ,338884,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
61,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",336787,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
62,"I Got You","Bebe Rexha",329742,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
63,"Kelly Price (feat. Travis Scott)",Migos,319621,https://open.spotify.com/track/204U3zjm9kkzX25Pr4Rdld
64,"Just Hold On","Steve Aoki",319302,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
65,Selfish,"PnB Rock",313046,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw
66,Sneakin’,Drake,312541,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W
67,"Make Me (Cry)","Noah Cyrus",312488,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
68,"Low Life (feat. The Weeknd)",Future,306376,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
69,Draco,Future,306184,https://open.spotify.com/track/67dyMPOUsbZ9Yg06PnfAAh
70,"Sunset Lover","Petit Biscuit",300621,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
71,"Rent Money",Future,299869,https://open.spotify.com/track/4Zxdw0Hno7YDu0IzvY76Qo
72,"Solo Dance","Martin Jensen",298990,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
73,Rolex,"Ayo & Teo",297306,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
74,History,"Olivia Holt",297088,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF
75,"pick up the phone","Young Thug",296874,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
76,Sorry,Future,295471,https://open.spotify.com/track/1gb6riq7CCP5clGpSD0XPH
77,"You Was Right","Lil Uzi Vert",294277,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
78,"Chill Bill (feat. J. Davi$ & Spooks)","Rob $tone",292956,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
79,"Look At Me!",XXXTENTACION,292529,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
80,"White Iverson","Post Malone",291786,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
81,Starving,"Hailee Steinfeld",290580,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
82,"The Other",Lauv,285258,https://open.spotify.com/track/1lntL1cI2UIWlxjL5QiN8g
83,"Side To Side","Ariana Grande",284468,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
84,"In the Name of Love","Martin Garrix",274098,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
85,Heathens,"Twenty One Pilots",273346,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
86,"Don't Wanna Know","Maroon 5",270689,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
87,"Some Way",NAV,269603,https://open.spotify.com/track/7zxRMhXxJMQCeDDg0rKAVo
88,"Water Under the Bridge",Adele,267756,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
89,"Romantic - NOTD Remix",Stanaj,266520,https://open.spotify.com/track/3SGWp9fJCzgK0WcpcKSQdy
90,"Same Drugs","Chance the Rapper",266286,https://open.spotify.com/track/6m9qPYXmhge2QhBLfFKnVF
91,"Let Me Love You","DJ Snake",264982,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
92,"No Role Modelz","J. Cole",264948,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
93,"Sooner Or Later","Aaron Carter",264320,https://open.spotify.com/track/6wV12xIUb8oFY7lBy4KuQe
94,Water,"Ugly God",260054,https://open.spotify.com/track/6HEIBHUirx1J0JkUD24szt
95,Incredible,Future,256933,https://open.spotify.com/track/3IJPE9ICRq5PxVZxdv1sEv
96,"Erase Your Social","Lil Uzi Vert",256834,https://open.spotify.com/track/4uhvMW7ly7tJil31YYscAN
97,"Wyclef Jean","Young Thug",256786,https://open.spotify.com/track/55OdqrG8WLmsYyY1jijD9b
98,"Now and Later","Sage The Gemini",256108,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
99,"Cake - Challenge Version","Flo Rida",254755,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t
100,"Oceans Away","A R I Z O N A",252660,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I
101,Love,"Lana Del Rey",252645,https://open.spotify.com/track/0n2bvWvMwr0gbjcuTm92eW
102,"Get Right Witcha",Migos,246086,https://open.spotify.com/track/76Y0gxtTxN0FyDCYh5qYQj
103,Reminder,"The Weeknd",244182,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
104,"Use Me",Future,242846,https://open.spotify.com/track/6pRoE3RdW4w1Fjd8epVWjZ
105,"Too Good",Drake,240261,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
106,Mercy,"Shawn Mendes",237953,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
107,"Running Back (feat. Lil Wayne)",Wale,237372,https://open.spotify.com/track/2h3i5tGUl6hMu572umjcGo
108,"Needed Me",Rihanna,237259,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
109,"Too Many Years","Kodak Black",236747,https://open.spotify.com/track/0BU7nIcCZxYSE0hYcc5oZz
110,"Come and See Me (feat. Drake)",PARTYNEXTDOOR,236192,https://open.spotify.com/track/1wZqJM5FGDEl3FjHDxDyQd
111,"Don't Let Me Down (feat. Daya)","The Chainsmokers",234877,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
112,"Go Flex","Post Malone",233531,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
113,Exchange,"Bryson Tiller",232503,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
114,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",231538,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
115,Don't,"Bryson Tiller",230361,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
116,Controlla,Drake,229920,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa
117,"Money Longer","Lil Uzi Vert",229079,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
118,Thumbs,"Sabrina Carpenter",227328,https://open.spotify.com/track/3UjJP4ludb74a29P5EHEIo
119,"No Flockin'","Kodak Black",226406,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4
120,"Gassed Up","Nebu Kiniza",226377,https://open.spotify.com/track/6JjEVlMkfHWMeYavkEYzNO
121,"My Collection",Future,226356,https://open.spotify.com/track/4Q9vx0KwTiOMaRjOZkaxst
122,Panda,Desiigner,225229,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
123,"Scars To Your Beautiful","Alessia Cara",225145,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
124,"beibs in the trap","Travis Scott",223590,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8
125,"Used to This (feat. Drake)",Future,222554,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM
126,"Lights Down Low",MAX,221771,https://open.spotify.com/track/1sYSP7gKa5kdKIfhANfori
127,"How Far I'll Go","Auli'i Cravalho",220752,https://open.spotify.com/track/6mb6lVLNrcUgLnEN8QnDJd
128,"Party (feat. Usher & Gucci Mane)","Chris Brown",219574,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk
129,"Shed a Light","Robin Schulz",216851,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
130,Ride,"Twenty One Pilots",216173,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
131,"I Miss You",Grey,214633,https://open.spotify.com/track/1sl5tSzfK1JrcQIcA8rYDy
132,"Litty (feat. Tory Lanez)","Meek Mill",213430,https://open.spotify.com/track/5J5PXmMdQ2nh1lZOal8KmK
133,"It's Gotta Be You","Isaiah Firebrace",213022,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW
134,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",212699,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
135,"Juke Jam (feat. Justin Bieber & Towkio)","Chance the Rapper",212315,https://open.spotify.com/track/3eze1OsZ1rqeXkKStNfTmi
136,PRBLMS,6LACK,212139,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO
137,"Lookin Exotic",Future,211810,https://open.spotify.com/track/5qdaaB2RYHohGB1vglLuAf
138,Jumpman,Drake,211346,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
139,"All We Know","The Chainsmokers",210005,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
140,Neighbors,"J. Cole",209927,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy
141,"Deja Vu","Post Malone",209557,https://open.spotify.com/track/0H8XeaJunhvpBdBFIYi6Sh
142,"All Night (feat. Knox Fortune)","Chance the Rapper",208894,https://open.spotify.com/track/60xaS8mYBKUW4VQQ666N0T
143,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",208825,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
144,"Six Feet Under","The Weeknd",207599,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY
145,"Good Drank","2 Chainz",206244,https://open.spotify.com/track/39pS70eeDvyCAF3t8NAlVV
146,Outlet,Desiigner,205274,https://open.spotify.com/track/6E39QsoWB7JjphPF9xCQSN
147,"Timeless (feat. DJ SPINKING)","A Boogie Wit da Hoodie",204385,https://open.spotify.com/track/0q5DrtpnnGpOvBy5nnPMbe
148,"Love Me Now","John Legend",200322,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
149,"Million Reasons","Lady Gaga",198410,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ
150,"Stressed Out","Twenty One Pilots",197778,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
151,"Chantaje (feat. Maluma)",Shakira,194451,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
152,"Look at Me!",XXXTENTACION,191810,https://open.spotify.com/track/2oUuLLKS8WbF7ELJcwbqms
153,"Treat You Better","Shawn Mendes",190672,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
154,"Super Trapper",Future,189826,https://open.spotify.com/track/5e0RPsQUTQu0A29wqD6bZR
155,"I'm so Groovy",Future,189504,https://open.spotify.com/track/4lozYCMRLtEc46exlhoK2Q
156,"Death of a Bachelor","Panic! At The Disco",189117,https://open.spotify.com/track/1BECwm5qkaBwlbfo4kpYx8
157,"One Night","Lil Yachty",188289,https://open.spotify.com/track/40yJGQyEaBbIkXpwMFkXip
158,"Better Man","Little Big Town",187389,https://open.spotify.com/track/23TxRN09aR1RB0G0tFoT0b
159,"Jump Out The Window","Big Sean",185694,https://open.spotify.com/track/1jQsKN68yE94tMYml0wHMd
160,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony",185474,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
161,Magic,"Thomas Gold",184891,https://open.spotify.com/track/5abwHwUhywLGNli5NDcEN7
162,Everyday,"Ariana Grande",184738,https://open.spotify.com/track/3FiE2d325mIOc4YjkSLVJR
163,"Die For You","The Weeknd",184052,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
164,"i hate u, i love u (feat. olivia o'brien)","Garrett Nash",183330,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
165,"There He Go","Kodak Black",182787,https://open.spotify.com/track/6canmpFnLHVUzvVWAodifz
166,Sidewalks,"The Weeknd",181435,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko
167,"'Till I Collapse",Eminem,181361,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
168,"First Day Out","Tee Grizzley",180827,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z
169,Solo,Future,180805,https://open.spotify.com/track/73grS4MZ4rHwa7CJOihO73
170,"The Hills","The Weeknd",180425,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
171,"Thinking out Loud","Ed Sheeran",180370,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
172,OOOUUU,"Young M.A",179463,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL
173,"Shining (feat. Beyoncé & Jay-Z)","DJ Khaled",179253,https://open.spotify.com/track/3OoZagIW3YK8vjt0ws6NOI
174,"All We Got (feat. Kanye West & Chicago Children's Choir)","Chance the Rapper",178782,https://open.spotify.com/track/3ZLyt2ndLFBh148XRYjYYZ
175,Work,Rihanna,176563,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
176,"Make Love","Gucci Mane",176428,https://open.spotify.com/track/2KlDzyTJVmOlH1sVTuPcSF
177,"What They Want",Russ,174366,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv
178,"Call Casting",Migos,173239,https://open.spotify.com/track/0jOfl1nZf6sVBTG08Q4brn
179,"This Town","Niall Horan",173136,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7
180,"My Shit","A Boogie Wit da Hoodie",172983,https://open.spotify.com/track/5uQOauh47VFt3B2kV9kRXw
181,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,172365,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ
182,"Wet Dreamz","J. Cole",171556,https://open.spotify.com/track/6Ius4TC0L3cN74HT7ENE6e
183,"Me, Myself & I",G-Eazy,171034,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
184,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",168292,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
185,Sacrifices,"Big Sean",168150,https://open.spotify.com/track/1r0faljjM2b876iNoaDUh5
186,"Into You","Ariana Grande",168108,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
187,Photograph,"Ed Sheeran",167511,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
188,"Ni**as In Paris",JAY-Z,166441,https://open.spotify.com/track/2KpCpk6HjXXLb7nnXoXA5O
189,Damage,Future,166034,https://open.spotify.com/track/7y06b4wdIvUa5mEiEClTA3
190,"Fresh Air",Future,164815,https://open.spotify.com/track/70nMgdn0StiYRaDqTGJeCO
191,Immortal,"J. Cole",164764,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl
192,"Dirt On My Boots","Jon Pardi",164334,https://open.spotify.com/track/7f08qp3HROTkfrtNpiYGGo
193,"Be the One","Dua Lipa",163469,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol
194,Zoom,Future,162057,https://open.spotify.com/track/7iAiOtm19uRwipMm7TH6lw
195,"Instinct (feat. MadeinTYO)","Roy Woods",160622,https://open.spotify.com/track/49VzL5oBsUICN7U34T98b9
196,"Angels (feat. Saba)","Chance the Rapper",160490,https://open.spotify.com/track/0jx8zY5JQsS4YEQcfkoc5C
197,"Roses (feat. ROZES)","The Chainsmokers",160353,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y
198,"Let It Go","James Bay",159786,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP
199,"In Case You Didn't Know","Brett Young",159754,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
200,"How Would You Feel (Paean)","Ed Sheeran",158972,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN
