,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
104,"Go Stupid","Polo G",277861,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd
105,"XO Tour Llif3","Lil Uzi Vert",277728,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
106,Wow.,"Post Malone",277136,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
107,"rockstar (feat. 21 Savage)","Post Malone",277073,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
108,"Truth Hurts",Lizzo,276402,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
109,"Beautiful Crazy","Luke Combs",272893,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
110,Narcos,"Anuel AA",271800,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q
111,"bad guy","Billie Eilish",271632,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
112,"Sum 2 Prove","Lil Baby",268901,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S
113,"More Than My Hometown","Morgan Wallen",267328,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa
114,"I Fall Apart","Post Malone",266963,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
115,"10,000 Hours (with Justin Bieber)","Dan + Shay",266868,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
116,"TROLLZ (with Nicki Minaj)",6ix9ine,266557,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
117,"Pop Out (feat. Lil Tjay)","Polo G",262503,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
118,VACATION,Tyga,261264,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK
119,July,"Noah Cyrus",260931,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
120,Woah,"Lil Baby",260781,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
121,"Goodbyes (feat. Young Thug)","Post Malone",259694,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
122,"Armed And Dangerous","Juice WRLD",259549,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
123,"Be Something (feat. Lil Baby)","Polo G",259251,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS
124,"Do It","Chloe x Halle",258677,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
125,"COOLER THAN A BITCH (feat. Roddy Ricch)",Gunna,258578,https://open.spotify.com/track/5LHHKZOwV8XW4LJP2C64mw
126,"No Guidance (feat. Drake)","Chris Brown",257675,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
127,Falling,"Harry Styles",257517,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
128,MAMACITA,"Black Eyed Peas",256449,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
129,Memories,"Maroon 5",256238,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
130,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,255307,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
131,"The Less I Know The Better","Tame Impala",253404,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
132,Maniac,"Conan Gray",250622,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
133,"when the party's over","Billie Eilish",249572,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
134,Safaera,"Bad Bunny",248827,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
135,"Tongue Tied",Grouplove,247533,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
136,"Rags2Riches (feat. ATR Son Son)","Rod Wave",246109,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
137,Moonlight,XXXTENTACION,245849,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
138,"Know My Rights (feat. Lil Baby)",6LACK,245317,https://open.spotify.com/track/7fsNNSLGG8Wi0nFbufCU6L
139,Señorita,"Shawn Mendes",244757,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
140,"Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",243250,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs
141,"Make It Rain","Pop Smoke",242464,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj
142,"BLACK PARADE",Beyoncé,240921,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj
143,"On Me (feat. Ava Max) - From 'SCOOB!' The Album","Thomas Rhett",239041,https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3
144,"Wait a Minute!",WILLOW,237796,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
145,"Sour Candy (with BLACKPINK)","Lady Gaga",237605,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
146,"Better Now","Post Malone",237422,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
147,"Going Bad (feat. Drake)","Meek Mill",236960,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
148,EARFQUAKE,"Tyler, The Creator",236881,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
149,"This City","Sam Fischer",236724,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
150,"Lean Wit Me","Juice WRLD",235527,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
151,"Broke In A Minute","Tory Lanez",234778,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
152,F.N,"Lil Tjay",233686,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
153,"Murder On My Mind","YNW Melly",232153,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
154,"No Role Modelz","J. Cole",232049,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
155,"Kings & Queens","Ava Max",231880,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
156,"I Hope You’re Happy Now","Carly Pearce",231179,https://open.spotify.com/track/0Al3wN3keprGTSgG8NBwjr
157,SUGAR,BROCKHAMPTON,230865,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
158,Congratulations,"Post Malone",229324,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
159,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",229077,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
160,"I Hope","Gabby Barrett",228388,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo
161,"Solitaires (feat. Travis Scott)",Future,228256,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
162,Mariposa,"Peach Tree Rascals",227708,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
163,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",226966,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
164,Camelot,"NLE Choppa",226625,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
165,"Need It",Migos,226507,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ
166,Bleed,"A Boogie Wit da Hoodie",225225,https://open.spotify.com/track/5XzombolzpiaOSTdj1W0VS
167,"Like That (feat. Gucci Mane)","Doja Cat",225122,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
168,"20 Min","Lil Uzi Vert",224038,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
169,"Best Part (feat. Daniel Caesar)",H.E.R.,223907,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
170,"No Idea","Don Toliver",223613,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
171,"7 rings","Ariana Grande",223411,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
172,VIBEZ,DaBaby,222329,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
173,"223's (feat. 9lokknine)","YNW Melly",222249,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
174,Legends,"Juice WRLD",221809,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
175,"Snow On Tha Bluff","J. Cole",221706,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog
176,"Say You Won't Let Go","James Arthur",221455,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
177,"3 Headed Goat (feat. Lil Baby & Polo G)","Lil Durk",221447,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU
178,"Past Life (with Selena Gomez)","Trevor Daniel",221342,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
179,Heartless,"The Weeknd",221264,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
180,HUMBLE.,"Kendrick Lamar",221112,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
181,"When It Rains It Pours","Luke Combs",219206,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
182,"Gimme Love",Joji,218477,https://open.spotify.com/track/7AoeZsOn7vyWUL6p8TEHf8
183,"Hate Me (with Juice WRLD)","Ellie Goulding",217831,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
184,Happier,Marshmello,216630,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
185,"Heart On Ice","Rod Wave",216322,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
186,changes,XXXTENTACION,215742,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
187,"Die From A Broken Heart","Maddie & Tae",215523,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq
188,"ROCKSTAR (feat. Roddy Ricch) - BLM REMIX",DaBaby,215236,https://open.spotify.com/track/4Aykm3xrOFSHrAnv80KUhh
189,Heather,"Conan Gray",214685,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
190,"Body Like A Back Road","Sam Hunt",214304,https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY
191,"Yes Indeed","Lil Baby",214163,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
192,"Everybody Dies In Their Nightmares",XXXTENTACION,213835,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
193,"Mr. Brightside","The Killers",213477,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
194,"The London (feat. J. Cole & Travis Scott)","J. Cole",213360,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
195,"Fútbol & Rumba (feat. Enrique Iglesias)","Anuel AA",212721,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM
196,"Falling Down - Bonus Track","Lil Peep",211557,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
197,"Dance with Me (feat. Thomas Rhett & Young Thug)",Diplo,211074,https://open.spotify.com/track/6wXgnhpmOPEJ7cUweSyy2B
198,"Without Me",Halsey,210472,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
199,"Sanguine Paradise","Lil Uzi Vert",210397,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
200,"Baby (Lil Baby feat. DaBaby)","Quality Control",210112,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
