,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
31,"Lucid Dreams","Juice WRLD",468043,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
32,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,466437,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
33,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",464817,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
34,"The Box","Roddy Ricch",461428,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
35,Circles,"Post Malone",460170,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
36,Robbery,"Juice WRLD",452715,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
37,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",450052,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
38,"you broke me first","Tate McRae",444200,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
39,"POPSTAR (feat. Drake)","DJ Khaled",443021,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
40,"Rain On Me (with Ariana Grande)","Lady Gaga",442271,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
41,"All Girls Are The Same","Juice WRLD",441160,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
42,"Lets Link",WhoHeem,439955,https://open.spotify.com/track/0wYOlCybpxFc2azWLyYj0S
43,"We Paid (feat. 42 Dugg)","Lil Baby",432471,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
44,"death bed (coffee for your head)",Powfu,430847,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
45,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",428903,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
46,"Electric Love",BØRNS,419633,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
47,cardigan,"Taylor Swift",419460,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
48,"Before You Go","Lewis Capaldi",418202,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
49,Righteous,"Juice WRLD",418084,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
50,"Got It On Me","Pop Smoke",416246,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
51,"Rags2Riches 2 (feat. Lil Baby)","Rod Wave",412457,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb
52,"Martin & Gina","Polo G",406130,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
53,21,"Polo G",403093,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
54,"Still Don't Know My Name",Labrinth,400756,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
55,"After Party","Don Toliver",393974,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
56,"Adore You","Harry Styles",391571,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
57,"exile (feat. Bon Iver)","Taylor Swift",384460,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
58,"GO (feat. Juice WRLD)","The Kid LAROI",383037,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
59,"Someone You Loved","Lewis Capaldi",381348,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
60,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",378626,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
61,"Life Is Good (feat. Drake)",Future,376055,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
62,"Flex (feat. Juice WRLD)","Polo G",372073,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
63,"the 1","Taylor Swift",370358,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
64,"Girls in the Hood","Megan Thee Stallion",367901,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh
65,"my future","Billie Eilish",362708,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
66,"WHATS POPPIN","Jack Harlow",353407,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
67,"24 (feat. Lil Baby)","Money Man",350573,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
68,"Breaking Me",Topic,350070,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
69,"hot girl bummer",blackbear,346557,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
70,"The Bigger Picture","Lil Baby",341276,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
71,"Toosie Slide",Drake,339875,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
72,"Sunday Best",Surfaces,334152,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
73,goosebumps,"Travis Scott",330639,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
74,"Tap In",Saweetie,329280,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
75,"THE SCOTTS","THE SCOTTS",328219,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
76,"Prospect (ft. Lil Baby)","iann dior",326762,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt
77,"Intentions (feat. Quavo)","Justin Bieber",324529,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
78,Dior,"Pop Smoke",320812,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
79,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",320563,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
80,"Gifted (feat. Roddy Ricch)",Cordae,320557,https://open.spotify.com/track/0mb3uDw5vfFUcZfJYFOMRu
81,"Savage Remix (feat. Beyoncé)",Beyoncé,319797,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
82,"Rags2Riches (feat. ATR Son Son)","Rod Wave",318986,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
83,Falling,"Trevor Daniel",316865,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
84,"Chicago Freestyle (feat. Giveon)",Drake,315606,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
85,"Are You Bored Yet? (feat. Clairo)",Wallows,315494,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
86,"More Than My Hometown","Morgan Wallen",314476,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa
87,"HIGHEST IN THE ROOM","Travis Scott",313274,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
88,"Whiskey Glasses","Morgan Wallen",312469,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
89,"Ballin' (with Roddy Ricch)",Mustard,312026,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
90,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",311791,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf
91,"Money Trees","Kendrick Lamar",311330,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
92,ROXANNE,"Arizona Zervas",309382,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
93,"Life's A Mess (feat. Halsey)","Juice WRLD",308610,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs
94,"If the World Was Ending (feat. Julia Michaels)","JP Saxe",301712,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
95,"Stunnin' (feat. Harm Franklin)","Curtis Waters",300873,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
96,"Chasin' You","Morgan Wallen",295039,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
97,"Break My Heart","Dua Lipa",293940,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
98,"Jocelyn Flores",XXXTENTACION,291978,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
99,"Die From A Broken Heart","Maddie & Tae",288462,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq
100,august,"Taylor Swift",287476,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K
101,"Be Kind (with Halsey)",Marshmello,285830,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
102,"Stuck with U (with Justin Bieber)","Ariana Grande",284707,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
103,"SLOW DANCING IN THE DARK",Joji,283345,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
104,"The Plan - From the Motion Picture ""TENET""","Travis Scott",282399,https://open.spotify.com/track/551xyaSJsg8hILXFq9JdST
105,"SICKO MODE","Travis Scott",276397,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
106,"I Hope","Gabby Barrett",276351,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo
107,"Godzilla (feat. Juice WRLD)",Eminem,275025,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
108,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",Saweetie,274162,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5
109,"High Fashion (feat. Mustard)","Roddy Ricch",270937,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
110,"No Guidance (feat. Drake)","Chris Brown",270686,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
111,Falling,"Harry Styles",268634,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
112,BOP,DaBaby,268124,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
113,"everything i wanted","Billie Eilish",265981,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
114,"Heartless (feat. Morgan Wallen)",Diplo,265887,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk
115,"Don't Start Now","Dua Lipa",265172,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
116,"Blood On My Jeans","Juice WRLD",264287,https://open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T
117,"the last great american dynasty","Taylor Swift",260519,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt
118,"Star Shopping","Lil Peep",259429,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
119,"3 Headed Goat (feat. Lil Baby & Polo G)","Lil Durk",258416,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU
120,"Dance Monkey","Tones And I",257964,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
121,"Ay, DiOs Mío!","KAROL G",257818,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
122,SAD!,XXXTENTACION,257077,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
123,"3 Musketeers",NextYoungin,257063,https://open.spotify.com/track/57Oi4yqY27uJzCyqFWIP5q
124,"Stay High","Juice WRLD",256649,https://open.spotify.com/track/21CkzgKCBCq5V4XKjiGSIj
125,"Narrow Road (feat. Lil Baby)","NLE Choppa",256616,https://open.spotify.com/track/0mCiEhtdRn5YYhefLXcxI7
126,"MIDDLE CHILD","J. Cole",255301,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
127,"lovely (with Khalid)","Billie Eilish",255054,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
128,"Beautiful Crazy","Luke Combs",255028,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
129,July,"Noah Cyrus",254259,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
130,"Tongue Tied",Grouplove,251429,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
131,"Head & Heart (feat. MNEK)","Joel Corry",250495,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
132,"Pussy Talk","City Girls",249520,https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9
133,Patek,Future,249224,https://open.spotify.com/track/76MjtLfZoTNc3BDqUVjuRH
134,PTSD,"G Herbo",247515,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
135,"BLIND (feat. Young Thug)",DaBaby,245471,https://open.spotify.com/track/2T5NBwKRySiCR78vVk08vr
136,"Need It",Migos,242336,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ
137,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",242234,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
138,"Starting Over","Chris Stapleton",241851,https://open.spotify.com/track/3TNSVsiFngfe68UJpMq1oS
139,"Say So","Doja Cat",241597,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
140,"20 Min","Lil Uzi Vert",241014,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
141,"my tears ricochet","Taylor Swift",239200,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC
142,"No Role Modelz","J. Cole",238043,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
143,"I Fall Apart","Post Malone",237648,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
144,Maniac,"Conan Gray",235825,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
145,"Take You Dancing","Jason Derulo",234080,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
146,"ily (i love you baby) (feat. Emilee)","Surf Mesa",232727,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
147,Wow.,"Post Malone",232642,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
148,"rockstar (feat. 21 Savage)","Post Malone",232581,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
149,"One Of Them Girls","Lee Brice",231928,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa
150,"bad guy","Billie Eilish",231454,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
151,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",230583,https://open.spotify.com/track/5JAYDuLRkODlVt6dgoalKk
152,"Got What I Got","Jason Aldean",229958,https://open.spotify.com/track/4TCc369aRPRubv1m8R1TBG
153,"Man Of The Year","Juice WRLD",229262,https://open.spotify.com/track/7AvprzMsRJpybaalckaT8c
154,"The Less I Know The Better","Tame Impala",228827,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
155,"feel something","Bea Miller",228482,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC
156,"invisible string","Taylor Swift",228318,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV
157,"XO Tour Llif3","Lil Uzi Vert",228236,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
158,"Armed And Dangerous","Juice WRLD",227566,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
159,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,226906,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
160,"when the party's over","Billie Eilish",225694,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
161,"Harder Than My Demons","Big Sean",225261,https://open.spotify.com/track/4OVxipHdSdOTTDyh1vsPCG
162,"La Jeepeta - Remix","Nio Garcia",224217,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
163,"10,000 Hours (with Justin Bieber)","Dan + Shay",224162,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
164,"Kings & Queens","Ava Max",223674,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
165,Myron,"Lil Uzi Vert",222911,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
166,"Backyard Boy","Claire Rosinkranz",222432,https://open.spotify.com/track/0QpOqKz66ZxHNqj2PPHiFF
167,"Pop Out (feat. Lil Tjay)","Polo G",222010,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
168,"Bad Energy","Juice WRLD",221672,https://open.spotify.com/track/7d94IqWX2UmSKMGUYSGFJG
169,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",221551,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
170,"Nobody's Love","Maroon 5",220868,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
171,"Expensive (feat. Nicki Minaj)","Ty Dolla $ign",219947,https://open.spotify.com/track/0IAkpYTRomExXOUJonNMTR
172,"Sweater Weather","The Neighbourhood",219847,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
173,"Kacey Talk","YoungBoy Never Broke Again",219834,https://open.spotify.com/track/7dmD4eaEb5UCBYcEJkLke9
174,betty,"Taylor Swift",219140,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi
175,"Cover Me Up","Morgan Wallen",218628,https://open.spotify.com/track/47yypFbq6fu3yUvFoaf2UN
176,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,218198,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0
177,"One Margarita","Luke Bryan",216580,https://open.spotify.com/track/1Y3TlYJNhIa7k4YAvFkJAB
178,"Money In The Grave (Drake ft. Rick Ross)",Drake,215876,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
179,September,"Earth, Wind & Fire",214721,https://open.spotify.com/track/4f2GB5ZC7vOUYPAg69N2Xw
180,"Magic In The Hamptons (feat. Lil Yachty)","Social House",213235,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
181,F.N,"Lil Tjay",212929,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
182,"Truth Hurts",Lizzo,212819,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
183,"Said Sum","Moneybagg Yo",212279,https://open.spotify.com/track/45npF3MKvCa1sO7s4y7qBf
184,Memories,"Maroon 5",212239,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
185,"Something Special","Pop Smoke",212089,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
186,"Say You Won't Let Go","James Arthur",212051,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
187,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",211201,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
188,"Captain Hook","Megan Thee Stallion",209030,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI
189,"Better Now","Post Malone",208892,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
190,"How You Like That",BLACKPINK,208289,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
191,"Lean Wit Me","Juice WRLD",207499,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
192,Titanic,"Juice WRLD",207429,https://open.spotify.com/track/1YM6c2sxbf2Jacl9IFgn4I
193,"Goodbyes (feat. Young Thug)","Post Malone",207377,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
194,"I Should Probably Go To Bed","Dan + Shay",206315,https://open.spotify.com/track/5ovVcYo2MvjVydFwFyaaqy
195,"OUT WEST (feat. Young Thug)",JACKBOYS,205377,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
196,"gone girl","iann dior",205366,https://open.spotify.com/track/3iH29NcCxYgI5shlkZrUoB
197,"Murder On My Mind","YNW Melly",205041,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
198,Moonlight,XXXTENTACION,205019,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
199,Ransom,"Lil Tecca",203957,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
200,"Up Up And Away","Juice WRLD",201953,https://open.spotify.com/track/7pbg3ABlAZv2NiIdKbBBFm
