,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
70,Allergic,"Post Malone",364921,https://open.spotify.com/track/1YscJ7yVTlFxW3eF6pv5ba
71,"OFF THE RIP",DaBaby,362636,https://open.spotify.com/track/3e39X4Q74yJzsYUEeyf4ws
72,"Hot Shower","Chance the Rapper",361606,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
73,"SLOW DANCING IN THE DARK",Joji,361293,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
74,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",360500,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
75,"Going Bad (feat. Drake)","Meek Mill",359909,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
76,"lovely (with Khalid)","Billie Eilish",359411,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
77,Lonely,Diplo,358921,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
78,"SICKO MODE","Travis Scott",358332,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
79,EARFQUAKE,"Tyler, The Creator",353214,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
80,VALENTINO,24kGoldn,353089,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh
81,XXL,DaBaby,352490,https://open.spotify.com/track/4LH1gsNA3wUS6QKkGZoJN8
82,"My Type",Saweetie,349347,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
83,"Old Town Road - Remix","Lil Nas X",348737,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
84,"Staring At The Sun (feat. SZA)","Post Malone",347781,https://open.spotify.com/track/5KE9b4x7Zj2A8XtbkqhqTe
85,"Takeaway (feat. Lennon Stella)","The Chainsmokers",346798,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
86,"Murder On My Mind","YNW Melly",345268,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
87,"Sanguine Paradise","Lil Uzi Vert",343594,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
88,"Lucid Dreams","Juice WRLD",343238,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
89,"REALLY (feat. Stunna 4 Vegas)",DaBaby,341483,https://open.spotify.com/track/7vxGCUPJhe0fXfBkwVPFcP
90,"iPHONE (with Nicki Minaj)",DaBaby,340928,https://open.spotify.com/track/3GX2hFAekmSduZzcS52OnR
91,"Ballin' (with Roddy Ricch)",Mustard,336425,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
92,"Slide Away","Miley Cyrus",336333,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
93,Callaita,"Bad Bunny",336219,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
94,"fuck, i'm lonely",Lauv,335970,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
95,Better,Khalid,327985,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
96,"7 rings","Ariana Grande",322034,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
97,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",321337,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
98,"Better Now","Post Malone",319020,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
99,"rockstar (feat. 21 Savage)","Post Malone",317773,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
100,"Envy Me",Calboy,310982,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
101,Speechless,"Dan + Shay",308793,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
102,"Eastside (with Halsey & Khalid)","benny blanco",308296,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
103,"Good Thing (with Kehlani)",Zedd,307572,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
104,Shots,"Lil Tecca",306912,https://open.spotify.com/track/5xjei7JnROsAzLY2a7RdZU
105,Happier,Marshmello,306221,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
106,Sucker,"Jonas Brothers",305595,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
107,"Pure Water (with Migos)",Mustard,305142,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
108,"Goin Baby",DaBaby,299580,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
109,"I Fall Apart","Post Malone",299473,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
110,"PROLLY HEARD",DaBaby,297358,https://open.spotify.com/track/0O7mJ0noFBLn8MMUJrFaF1
111,"If I Can't Have You","Shawn Mendes",297020,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
112,Teeth,"5 Seconds of Summer",296264,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
113,Myself,"Post Malone",296190,https://open.spotify.com/track/2cvOfKHOHgwQlLiuLKP2xR
114,Robbery,"Juice WRLD",295852,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
115,China,"Anuel AA",295707,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
116,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,292160,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d
117,"LA CANCIÓN","J Balvin",291617,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
118,Juice,Lizzo,291480,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
119,"Beautiful Crazy","Luke Combs",289995,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
120,goosebumps,"Travis Scott",281356,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
121,"Higher Love",Kygo,281328,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
122,SAD!,XXXTENTACION,280880,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
123,"THERE HE GO",DaBaby,279839,https://open.spotify.com/track/0pegcONe6MuDQRoPCtCBRf
124,"Baby Sitter (feat. Offset)",DaBaby,276106,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
125,Feelings,Lauv,275619,https://open.spotify.com/track/0y675KDleCZEudjoeL1sQQ
126,"Whiskey Glasses","Morgan Wallen",273924,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
127,"Without Me",Halsey,273277,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
128,Paradise,Bazzi,272943,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
129,"i love you","Billie Eilish",272149,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
130,"Daddy (feat. Rich The Kid)",Blueface,271634,https://open.spotify.com/track/4hanO6Du5J7QEguNHYZHmw
131,"Ride It",Regard,271585,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
132,"The Bones","Maren Morris",270832,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
133,"Baby Birkin",Gunna,269554,https://open.spotify.com/track/0BOmhToQ03yOdpzYKMEnAg
134,"I Know","Post Malone",266371,https://open.spotify.com/track/6b2mfHMqWCA74XmUuVJm8r
135,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",265965,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
136,"bury a friend","Billie Eilish",263336,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
137,"I Forgot That You Existed","Taylor Swift",263267,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN
138,"Right Back (feat. A Boogie Wit Da Hoodie)",Khalid,262501,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L
139,"Graduation (with Juice WRLD)","benny blanco",260779,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm
140,Juicy,"Doja Cat",259596,https://open.spotify.com/track/4cTm3Ev9bUvy4ChJjB1nhl
141,"Jocelyn Flores",XXXTENTACION,259343,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
142,"No Me Conoce - Remix","Jhay Cortez",257874,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
143,"thank u, next","Ariana Grande",257473,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
144,"Mood Swings","A Boogie Wit da Hoodie",257348,https://open.spotify.com/track/2xE16muNCmhZwSOv3i1d1H
145,"Look Back at It","A Boogie Wit da Hoodie",253717,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
146,Tequila,"Dan + Shay",253248,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
147,"Cruel Summer","Taylor Swift",252511,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr
148,"The Less I Know The Better","Tame Impala",252230,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
149,"Go Loko (feat. Tyga, Jon Z)",YG,252165,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
150,"Self Control","YoungBoy Never Broke Again",246951,https://open.spotify.com/track/6kyT7ubem08Egg9a8f77OL
151,"The Man","Taylor Swift",246943,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
152,Moonlight,XXXTENTACION,245583,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
153,"a lot","21 Savage",244593,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
154,"Dancing With A Stranger (with Normani)","Sam Smith",243761,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
155,"Under The Sun (with J. Cole & Lute feat. DaBaby)",Dreamville,243740,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE
156,Bruises,"Lewis Capaldi",242882,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
157,"Saturday Nights",Khalid,241733,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
158,Internet,"Post Malone",240767,https://open.spotify.com/track/0KAzP1Rbp0Vz5pw8i1KDDI
159,"XO Tour Llif3","Lil Uzi Vert",239747,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
160,Noticed,"Lil Mosey",239406,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
161,"all the good girls go to hell","Billie Eilish",238016,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
162,Shameless,"Camila Cabello",236771,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1
163,"wish you were gay","Billie Eilish",236764,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
164,Shallow,"Lady Gaga",236373,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
165,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,236272,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
166,"Tap (feat. Meek Mill)",NAV,235457,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
167,Congratulations,"Post Malone",235180,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
168,"Yes Indeed","Lil Baby",234332,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
169,"High Hopes","Panic! At The Disco",234214,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
170,"Call You Mine","The Chainsmokers",233809,https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT
171,"Be Alright","Dean Lewis",233744,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
172,"All Girls Are The Same","Juice WRLD",233289,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
173,"Only Human","Jonas Brothers",233261,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
174,"Post Malone (feat. RANI)","Sam Feldt",232404,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
175,I,"Lil Skies",232079,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
176,"Best Part (feat. Daniel Caesar)",H.E.R.,231641,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
177,"I Like Me Better",Lauv,229547,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
178,"ocean eyes","Billie Eilish",229320,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
179,Youngblood,"5 Seconds of Summer",229289,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
180,"By My Lonely","Kevin Gates",229227,https://open.spotify.com/track/25AEevSO1lu4EKMIP5Sy5p
181,"Hate Me (with Juice WRLD)","Ellie Goulding",229186,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
182,"Soltera - Remix",Lunay,228401,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
183,"Faucet Failure","Ski Mask The Slump God",227540,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
184,Satish,"Tee Grizzley",227526,https://open.spotify.com/track/4hbcs8vaamKTPevPIJsY7N
185,"Psycho (feat. Ty Dolla $ign)","Post Malone",226896,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
186,"Babushka Boi","A$AP Rocky",224648,https://open.spotify.com/track/643PW82aBMUa1FiWi5VQY7
187,"Never Really Over","Katy Perry",224394,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
188,"Bohemian Rhapsody - Remastered 2011",Queen,222476,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
189,"Beer Never Broke My Heart","Luke Combs",222168,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN
190,"Act Up","City Girls",222098,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
191,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",221398,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
192,Nonstop,Drake,220789,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
193,"Yo x Ti, Tu x Mi",ROSALÍA,219741,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
194,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",219704,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
195,"Say You Won't Let Go","James Arthur",219695,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
196,"Playing Games","Summer Walker",217785,https://open.spotify.com/track/0W45ni3uikr9z0vPjlBIDw
197,HUMBLE.,"Kendrick Lamar",216255,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
198,Location,Khalid,215756,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
199,"The Git Up","Blanco Brown",213422,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
200,"Ric Flair Drip (& Metro Boomin)",Offset,213016,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
