,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
27,"Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","Megan Thee Stallion",546508,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk
28,"Hot (feat. Gunna)","Young Thug",540298,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
29,"Love Me","Lil Tecca",537191,https://open.spotify.com/track/3TLwAp3uX1nKsVxrDhNPOL
30,"Old Town Road - Remix","Lil Nas X",531379,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
31,"Babushka Boi","A$AP Rocky",529765,https://open.spotify.com/track/643PW82aBMUa1FiWi5VQY7
32,"Pop Out (feat. Lil Tjay)","Polo G",525556,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
33,"Shotta Flow (Feat. Blueface) [Remix]","NLE Choppa",511464,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
34,"I Forgot That You Existed","Taylor Swift",506003,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN
35,"hot girl bummer",blackbear,500388,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
36,Shots,"Lil Tecca",488950,https://open.spotify.com/track/5xjei7JnROsAzLY2a7RdZU
37,"Slide Away","Miley Cyrus",472159,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
38,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,458708,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
39,"Talk (feat. Disclosure)",Khalid,444630,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
40,China,"Anuel AA",436984,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
41,"I Don't Care (with Justin Bieber)","Ed Sheeran",432891,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
42,Wow.,"Post Malone",429001,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
43,"MIDDLE CHILD","J. Cole",424219,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
44,Motivation,Normani,421287,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
45,"Dance Monkey","Tones And I",418621,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
46,"Paper Rings","Taylor Swift",417955,https://open.spotify.com/track/4y5bvROuBDPr5fuwXbIBZR
47,"Bezerk (feat. A$AP Ferg)","Big Sean",413163,https://open.spotify.com/track/2B9wgj9XzbJZLty03PRbVo
48,"Norman fucking Rockwell","Lana Del Rey",411997,https://open.spotify.com/track/3RIgHHpnFKj5Rni1shokDj
49,"SICKO MODE","Travis Scott",411181,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
50,EARFQUAKE,"Tyler, The Creator",409210,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
51,"fuck, i'm lonely",Lauv,399197,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
52,"It's You","Ali Gatie",396617,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
53,"Graduation (with Juice WRLD)","benny blanco",387847,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm
54,Callaita,"Bad Bunny",385030,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
55,"I Think He Knows","Taylor Swift",382609,https://open.spotify.com/track/2YWtcWi3a83pdEg3Gif4Pd
56,"223's (feat. 9lokknine)","YNW Melly",378434,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
57,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",378374,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
58,I.F.L.Y.,Bazzi,372767,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
59,"Miss Americana & The Heartbreak Prince","Taylor Swift",370773,https://open.spotify.com/track/214nt20w5wOxJnY462klLw
60,"Going Bad (feat. Drake)","Meek Mill",367172,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
61,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",366924,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
62,F.N,"Lil Tjay",366414,https://open.spotify.com/track/0UPBidRYcgJ2mjZlk08V8x
63,"Envy Me",Calboy,365613,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
64,"Doin' Time","Lana Del Rey",364003,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX
65,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",362756,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
66,"Sanguine Paradise","Lil Uzi Vert",356341,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
67,"Lucid Dreams","Juice WRLD",354240,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
68,"Go Loko (feat. Tyga, Jon Z)",YG,352930,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
69,"One Thing Right",Marshmello,348841,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
70,"Murder On My Mind","YNW Melly",347761,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
71,"Cornelia Street","Taylor Swift",346293,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a
72,Juice,Lizzo,343848,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
73,"London Boy","Taylor Swift",342795,https://open.spotify.com/track/1LLXZFeAHK9R4xUramtUKw
74,Teeth,"5 Seconds of Summer",341450,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
75,"My Type",Saweetie,340438,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
76,"Takeaway (feat. Lennon Stella)","The Chainsmokers",340232,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
77,"The Git Up","Blanco Brown",337682,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
78,"Fuck it I love you","Lana Del Rey",333724,https://open.spotify.com/track/7MtVPRGtZl6rPjMfLoI3Lh
79,"Tap (feat. Meek Mill)",NAV,332504,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
80,"The Archer","Taylor Swift",330823,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37
81,Sucker,"Jonas Brothers",329323,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
82,"Death By A Thousand Cuts","Taylor Swift",328723,https://open.spotify.com/track/2dgFqt3w9xIQRjhPtwNk3D
83,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",327761,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
84,"Pure Water (with Migos)",Mustard,327586,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
85,"7 rings","Ariana Grande",325843,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
86,"Better Now","Post Malone",323360,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
87,"rockstar (feat. 21 Savage)","Post Malone",317193,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
88,"lovely (with Khalid)","Billie Eilish",315662,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
89,"Hot Shower","Chance the Rapper",314032,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
90,"Daddy (feat. Rich The Kid)",Blueface,313764,https://open.spotify.com/track/4hanO6Du5J7QEguNHYZHmw
91,Robbery,"Juice WRLD",309494,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
92,"when the party's over","Billie Eilish",308735,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
93,"LA CANCIÓN","J Balvin",302025,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
94,"Right Back (feat. A Boogie Wit Da Hoodie)",Khalid,300945,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L
95,Happier,Marshmello,300807,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
96,"If I Can't Have You","Shawn Mendes",300202,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
97,Better,Khalid,299149,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
98,"Eastside (with Halsey & Khalid)","benny blanco",296591,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
99,Uno,Ambjaay,295042,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
100,"Out Of Luck","Lil Tecca",294619,https://open.spotify.com/track/2ZGvw7BpnUHG89yt8fNxH7
101,"Cinnamon Girl","Lana Del Rey",291451,https://open.spotify.com/track/2mdEsXPu8ZmkHRRtAdC09e
102,"Won't Be Late (feat. Drake)","Swae Lee",287394,https://open.spotify.com/track/2sqsNXfN0HtgDEgaHXiUTa
103,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",285182,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
104,Paradise,Bazzi,281812,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
105,SAD!,XXXTENTACION,278111,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
106,Afterglow,"Taylor Swift",276410,https://open.spotify.com/track/1SymEzIT3H8UZfibCs3TYi
107,goosebumps,"Travis Scott",274222,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
108,Speechless,"Dan + Shay",273503,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
109,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,272444,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d
110,"SLOW DANCING IN THE DARK",Joji,271666,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
111,"Baby Sitter (feat. Offset)",DaBaby,271294,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
112,"Goin Baby",DaBaby,270422,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
113,"Look Back at It","A Boogie Wit da Hoodie",267979,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
114,Amigo,"Lil Tecca",266423,https://open.spotify.com/track/6qWSHYcZEvE0MIcH2WmB23
115,"Soltera (Remix)",Lunay,266181,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza
116,"a lot","21 Savage",265264,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
117,"I Fall Apart","Post Malone",263919,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
118,Rodeo,"Lil Nas X",263438,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
119,Bossanova,"Lil Tecca",262118,https://open.spotify.com/track/1FUVCa49nKsPRuznGVrIFY
120,"False God","Taylor Swift",261017,https://open.spotify.com/track/5hQSXkFgbxjZo9uCwd11so
121,"Whiskey Glasses","Morgan Wallen",260837,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
122,"No Me Conoce - Remix","Jhay Cortez",260051,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
123,"Baby Birkin",Gunna,258173,https://open.spotify.com/track/0BOmhToQ03yOdpzYKMEnAg
124,"Higher Love",Kygo,256532,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
125,"Without Me",Halsey,255261,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
126,"Act Up","City Girls",254978,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
127,"Mariners Apartment Complex","Lana Del Rey",251428,https://open.spotify.com/track/6OG05bPAwUuV3OMvy2Vy1P
128,"Otro Trago - Remix",Sech,251201,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
129,"Love song","Lana Del Rey",249346,https://open.spotify.com/track/5tyMJlMqaggzvuX7TtlrTe
130,"I Warned Myself","Charlie Puth",248777,https://open.spotify.com/track/3707IBa4HnS3zDDoWfeUBl
131,"Ballin' (with Roddy Ricch)",Mustard,248445,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
132,"Beautiful Crazy","Luke Combs",248120,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
133,"thank u, next","Ariana Grande",247896,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
134,"Yo x Ti, Tu x Mi",ROSALÍA,246567,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
135,"Jocelyn Flores",XXXTENTACION,246452,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
136,"bury a friend","Billie Eilish",246271,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
137,"Beer Never Broke My Heart","Luke Combs",245924,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN
138,Moonlight,XXXTENTACION,245579,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
139,Pneuma,TOOL,244118,https://open.spotify.com/track/03sEzk1VyrUZSgyhoQR0LZ
140,"Venice Bitch","Lana Del Rey",242498,https://open.spotify.com/track/3hwQhakFwm9soLEBnSDH17
141,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",241644,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
142,"Hate Me (with Juice WRLD)","Ellie Goulding",241157,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
143,"Psycho (feat. Ty Dolla $ign)","Post Malone",241131,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
144,"Bohemian Rhapsody - Remastered 2011",Queen,240933,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
145,"All Girls Are The Same","Juice WRLD",240223,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
146,"Left, Right","Lil Tecca",239075,https://open.spotify.com/track/0HJvoOkpflwYJb21VkTmGD
147,Congratulations,"Post Malone",238152,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
148,"Post Malone (feat. RANI)","Sam Feldt",237493,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
149,"The Bones","Maren Morris",236469,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
150,"Faucet Failure","Ski Mask The Slump God",236380,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
151,"Only Human","Jonas Brothers",235515,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
152,"Heartless (feat. Morgan Wallen)",Diplo,234006,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
153,"Worth It","YK Osiris",233548,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2
154,"Big Rocks (Offset feat. Young Thug)","Quality Control",232577,https://open.spotify.com/track/2JdIqJBbIiwEah4ejqIWGj
155,Noticed,"Lil Mosey",232352,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
156,"The greatest","Lana Del Rey",232070,https://open.spotify.com/track/6ERZ30cRjVWGtVLhczX9aL
157,"BUTTERFLY EFFECT","Travis Scott",231614,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
158,"Good Things Fall Apart (with Jon Bellion)",ILLENIUM,229515,https://open.spotify.com/track/3LxG9HkMMFP0MZuiw3O2rF
159,"break up with your girlfriend, i'm bored","Ariana Grande",229184,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
160,"XO Tour Llif3","Lil Uzi Vert",227205,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
161,"Dancing With A Stranger (with Normani)","Sam Smith",226852,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
162,YOSEMITE,"Travis Scott",225481,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
163,"Leave Me Alone","Flipp Dinero",224119,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
164,"Time - Edit",NF,223350,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW
165,"I Like It","Cardi B",223314,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
166,"How to disappear","Lana Del Rey",221478,https://open.spotify.com/track/4qUtC2BwFC154Ha8YQRrkk
167,Daylight,"Taylor Swift",221071,https://open.spotify.com/track/1fzAuUVbzlhZ1lJAx9PtY6
168,"Soon You’ll Get Better (feat. The Chicks)","Taylor Swift",220565,https://open.spotify.com/track/4AYtqFyFbX0Xkc2wtcygTr
169,"Saturday Nights",Khalid,220001,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
170,"Old Town Road","Lil Nas X",219912,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
171,Invincible,TOOL,219738,https://open.spotify.com/track/2xKDKtJBLDPd7BF3VmSQQO
172,California,"Lana Del Rey",219512,https://open.spotify.com/track/7oTE1KmtU2ml9zBhv9Reao
173,"Yes Indeed","Lil Baby",219329,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
174,"High Hopes","Panic! At The Disco",218996,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
175,I,"Lil Skies",218359,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
176,Youngblood,"5 Seconds of Summer",218319,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
177,"QUE PRETENDES","J Balvin",217859,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
178,Tequila,"Dan + Shay",217622,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
179,"Mo Bamba","Sheck Wes",216627,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
180,Nonstop,Drake,215375,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
181,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,215315,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
182,Shallow,"Lady Gaga",214458,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
183,"Tempo (feat. Missy Elliott)",Lizzo,213680,https://open.spotify.com/track/6nBQFAIVFmAx2oZ8p6lUg6
184,SUGAR,BROCKHAMPTON,212173,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
185,"Antisocial (with Travis Scott)","Ed Sheeran",211603,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
186,"God's Plan",Drake,210981,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
187,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",210858,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
188,"Armed And Dangerous","Juice WRLD",210748,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
189,"Shotta Flow","NLE Choppa",210590,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77
190,"ocean eyes","Billie Eilish",209845,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
191,"Taste (feat. Offset)",Tyga,209248,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
192,"i love you","Billie Eilish",208345,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
193,"Molly Girl","Lil Tecca",207458,https://open.spotify.com/track/58neYWG7UyoQI0IC8lhfP5
194,"Never Really Over","Katy Perry",207362,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
195,"Fear Inoculum",TOOL,206686,https://open.spotify.com/track/39zWYYZStDgWi32sOU9AX4
196,"wish you were gay","Billie Eilish",206615,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
197,"God's Country","Blake Shelton",206463,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
198,"It’s Nice To Have A Friend","Taylor Swift",205443,https://open.spotify.com/track/1SmiQ65iSAbPto6gPFlBYm
199,"Call You Mine","The Chainsmokers",205086,https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT
200,Boys,Lizzo,205011,https://open.spotify.com/track/1ITsmuChPVC05ogvorAyVu
